Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court
TOR,TOR vs. PHI,2020-01-22,W,36,76,30,66,0.45454545454545453,9,24,0.375,7,12,0.5833333333333334,8,33,41,22,11,4,2,14,4,1
SAS,SAS @ NOP,2020-01-22,W,36,94,35,69,0.5072463768115942,9,22,0.4090909090909091,15,19,0.7894736842105263,7,26,33,13,8,6,3,17,12,0
SAC,SAC @ DET,2020-01-22,L,36,75,29,71,0.4084507042253521,8,24,0.3333333333333333,9,17,0.5294117647058824,8,26,34,19,8,8,1,20,-18,0
PHX,PHX vs. IND,2020-01-22,L,36,65,25,65,0.38461538461538464,1,13,0.07692307692307693,14,16,0.875,8,29,37,10,12,5,1,16,-18,1
PHI,PHI @ TOR,2020-01-22,L,36,72,25,65,0.38461538461538464,13,37,0.35135135135135137,9,12,0.75,7,28,35,19,9,8,3,15,-4,0
ORL,ORL vs. OKC,2020-01-22,L,36,89,35,74,0.47297297297297297,10,25,0.4,9,10,0.9,10,22,32,19,8,6,1,16,-3,1
OKC,OKC @ ORL,2020-01-22,W,36,92,38,59,0.6440677966101694,7,14,0.5,9,11,0.8181818181818182,0,27,27,20,11,6,5,11,3,0
NYK,NYK vs. LAL,2020-01-22,L,36,70,27,67,0.40298507462686567,9,24,0.375,7,8,0.875,11,22,33,18,11,3,4,16,-6,1
NOP,NOP vs. SAS,2020-01-22,L,36,82,27,61,0.4426229508196721,7,23,0.30434782608695654,21,24,0.875,5,25,30,16,13,4,3,17,-12,1
MIN,MIN @ CHI,2020-01-22,L,36,79,28,61,0.45901639344262296,13,31,0.41935483870967744,10,18,0.5555555555555556,7,29,36,19,15,6,2,21,-2,0
MIA,MIA vs. WAS,2020-01-22,W,36,90,30,60,0.5,12,22,0.5454545454545454,18,22,0.8181818181818182,5,28,33,19,15,2,3,15,7,1
MEM,MEM @ BOS,2020-01-22,L,36,63,24,65,0.36923076923076925,8,25,0.32,7,8,0.875,5,26,31,17,16,4,6,13,-36,0
LAL,LAL @ NYK,2020-01-22,W,36,76,28,60,0.4666666666666667,7,19,0.3684210526315789,13,20,0.65,8,23,31,14,9,8,8,10,6,0
LAC,LAC @ ATL,2020-01-22,L,36,75,26,62,0.41935483870967744,3,14,0.21428571428571427,20,28,0.7142857142857143,8,30,38,17,13,5,6,14,6,0
IND,IND @ PHX,2020-01-22,W,36,83,33,67,0.4925373134328358,6,16,0.375,11,15,0.7333333333333333,4,25,29,17,6,7,6,15,18,0
HOU,HOU vs. DEN,2020-01-22,W,36,92,33,70,0.4714285714285714,8,19,0.42105263157894735,18,21,0.8571428571428571,15,28,43,19,13,8,5,12,21,1
GSW,GSW vs. UTA,2020-01-22,L,36,69,26,66,0.3939393939393939,6,21,0.2857142857142857,11,14,0.7857142857142857,7,20,27,17,5,3,4,17,-31,1
DET,DET vs. SAC,2020-01-22,W,36,93,29,57,0.5087719298245614,9,23,0.391304347826087,26,30,0.8666666666666667,3,36,39,13,13,6,3,14,18,1
DEN,DEN @ HOU,2020-01-22,L,36,71,29,68,0.4264705882352941,7,21,0.3333333333333333,6,10,0.6,10,22,32,19,13,9,6,16,-21,0
CHI,CHI vs. MIN,2020-01-22,W,36,81,27,63,0.42857142857142855,4,21,0.19047619047619047,23,28,0.8214285714285714,9,30,39,14,9,7,2,13,2,1
BOS,BOS vs. MEM,2020-01-22,W,36,99,37,68,0.5441176470588235,13,28,0.4642857142857143,12,16,0.75,8,27,35,26,7,10,8,9,36,1
ATL,ATL vs. LAC,2020-01-22,W,36,69,25,77,0.3246753246753247,7,27,0.25925925925925924,12,15,0.8,18,28,46,18,15,7,3,22,-6,1
LAC,LAC @ DAL,2020-01-21,W,36,82,27,73,0.3698630136986301,8,26,0.3076923076923077,20,23,0.8695652173913043,12,29,41,15,9,8,3,16,4,0
DAL,DAL vs. LAC,2020-01-21,L,36,78,29,70,0.4142857142857143,9,31,0.2903225806451613,11,16,0.6875,9,28,37,15,11,6,6,21,-4,1
WAS,WAS vs. DET,2020-01-20,W,36,83,34,64,0.53125,7,18,0.3888888888888889,8,10,0.8,5,24,29,17,14,9,2,17,2,1
UTA,UTA vs. IND,2020-01-20,W,36,80,32,59,0.5423728813559322,9,23,0.391304347826087,7,7,1.0,4,32,36,18,18,4,4,6,17,1
TOR,TOR @ ATL,2020-01-20,W,36,83,28,72,0.3888888888888889,6,31,0.1935483870967742,21,27,0.7777777777777778,10,24,34,18,8,8,2,18,1,0
SAS,SAS @ PHX,2020-01-20,W,36,96,35,66,0.5303030303030303,14,27,0.5185185185185185,12,15,0.8,5,19,24,25,8,12,7,15,13,0
SAC,SAC @ MIA,2020-01-20,L,36,78,29,72,0.4027777777777778,10,38,0.2631578947368421,10,12,0.8333333333333334,10,25,35,20,11,9,3,11,2,0
POR,POR vs. GSW,2020-01-20,W,36,87,31,69,0.4492753623188406,9,31,0.2903225806451613,16,19,0.8421052631578947,9,27,36,17,10,3,8,16,-5,1
PHX,PHX vs. SAS,2020-01-20,L,36,83,30,61,0.4918032786885246,7,18,0.3888888888888889,16,18,0.8888888888888888,7,23,30,18,13,2,3,12,-13,1
PHI,PHI @ BKN,2020-01-20,W,36,90,33,68,0.4852941176470588,10,27,0.37037037037037035,14,21,0.6666666666666666,9,25,34,23,11,6,2,19,-1,0
ORL,ORL @ CHA,2020-01-20,W,36,72,30,69,0.43478260869565216,8,22,0.36363636363636365,4,9,0.4444444444444444,10,23,33,18,6,6,3,13,7,0
OKC,OKC @ HOU,2020-01-20,W,36,71,26,71,0.36619718309859156,8,25,0.32,11,15,0.7333333333333333,7,27,34,8,10,6,4,15,-16,0
NYK,NYK @ CLE,2020-01-20,W,36,79,32,67,0.47761194029850745,6,15,0.4,9,10,0.9,7,29,36,11,8,6,7,12,15,0
NOP,NOP @ MEM,2020-01-20,W,36,98,32,68,0.47058823529411764,18,37,0.4864864864864865,16,19,0.8421052631578947,5,31,36,18,13,7,6,11,21,0
MIN,MIN vs. DEN,2020-01-20,L,36,79,30,69,0.43478260869565216,11,34,0.3235294117647059,8,11,0.7272727272727273,8,23,31,19,7,6,2,9,-2,1
MIL,MIL vs. CHI,2020-01-20,W,36,84,34,55,0.6181818181818182,8,18,0.4444444444444444,8,17,0.47058823529411764,1,34,35,27,21,5,4,12,7,1
MIA,MIA vs. SAC,2020-01-20,W,36,76,27,56,0.48214285714285715,11,28,0.39285714285714285,11,14,0.7857142857142857,3,26,29,16,17,9,0,14,-2,1
MEM,MEM vs. NOP,2020-01-20,L,36,77,32,77,0.4155844155844156,7,25,0.28,6,9,0.6666666666666666,10,28,38,20,14,6,3,16,-21,1
LAL,LAL @ BOS,2020-01-20,L,36,80,31,65,0.47692307692307695,4,14,0.2857142857142857,14,19,0.7368421052631579,8,19,27,18,13,4,8,17,-24,0
IND,IND @ UTA,2020-01-20,L,36,63,28,70,0.4,5,21,0.23809523809523808,2,3,0.6666666666666666,8,18,26,16,11,14,6,8,-17,0
HOU,HOU vs. OKC,2020-01-20,L,36,87,34,72,0.4722222222222222,8,34,0.23529411764705882,11,14,0.7857142857142857,7,28,35,16,8,4,5,15,16,1
GSW,GSW @ POR,2020-01-20,L,36,92,35,78,0.44871794871794873,5,19,0.2631578947368421,17,20,0.85,12,28,40,20,6,6,2,19,5,0
DET,DET @ WAS,2020-01-20,L,36,81,31,66,0.4696969696969697,9,24,0.375,10,14,0.7142857142857143,9,22,31,16,14,8,3,13,-2,0
DEN,DEN @ MIN,2020-01-20,W,36,81,33,66,0.5,7,23,0.30434782608695654,8,10,0.8,7,30,37,22,11,7,0,13,2,0
CLE,CLE vs. NYK,2020-01-20,L,36,64,24,71,0.3380281690140845,7,22,0.3181818181818182,9,11,0.8181818181818182,12,27,39,12,9,4,3,9,-15,1
CHI,CHI @ MIL,2020-01-20,L,36,77,25,67,0.373134328358209,13,35,0.37142857142857144,14,16,0.875,4,22,26,15,13,11,1,16,-7,0
CHA,CHA vs. ORL,2020-01-20,L,36,65,22,54,0.4074074074074074,9,24,0.375,12,17,0.7058823529411765,7,27,34,17,14,4,2,16,-7,1
BOS,BOS vs. LAL,2020-01-20,W,36,104,39,73,0.5342465753424658,13,24,0.5416666666666666,13,20,0.65,13,22,35,23,9,8,3,19,24,1
BKN,BKN vs. PHI,2020-01-20,L,36,91,31,64,0.484375,10,25,0.4,19,27,0.7037037037037037,11,21,32,19,12,5,2,17,1,1
ATL,ATL vs. TOR,2020-01-20,L,36,82,29,58,0.5,9,26,0.34615384615384615,15,23,0.6521739130434783,5,32,37,19,18,5,5,25,-1,1
SAS,SAS vs. MIA,2020-01-19,W,36,86,31,60,0.5166666666666667,10,24,0.4166666666666667,14,15,0.9333333333333333,4,24,28,22,11,4,4,14,2,1
MIA,MIA @ SAS,2020-01-19,L,36,84,29,65,0.4461538461538462,10,27,0.37037037037037035,16,18,0.8888888888888888,8,25,33,21,8,8,2,12,-2,0
IND,IND @ DEN,2020-01-19,W,36,74,29,63,0.4603174603174603,8,20,0.4,8,11,0.7272727272727273,5,21,26,21,12,1,4,18,-7,0
DEN,DEN vs. IND,2020-01-19,L,36,81,31,65,0.47692307692307695,3,17,0.17647058823529413,16,23,0.6956521739130435,6,29,35,18,6,8,4,13,7,1
UTA,UTA vs. SAC,2020-01-18,W,36,95,31,64,0.484375,10,32,0.3125,23,24,0.9583333333333334,9,28,37,18,6,5,4,10,18,1
TOR,TOR @ MIN,2020-01-18,W,36,89,34,66,0.5151515151515151,10,26,0.38461538461538464,11,13,0.8461538461538461,4,24,28,19,10,8,7,18,5,0
SAC,SAC @ UTA,2020-01-18,L,36,77,32,66,0.48484848484848486,8,18,0.4444444444444444,5,10,0.5,6,23,29,18,7,2,2,18,-18,0
POR,POR @ OKC,2020-01-18,L,36,77,29,70,0.4142857142857143,7,22,0.3181818181818182,12,14,0.8571428571428571,10,21,31,9,10,6,6,22,-10,0
PHX,PHX @ BOS,2020-01-18,W,36,87,33,71,0.4647887323943662,8,23,0.34782608695652173,13,16,0.8125,9,34,43,19,11,5,4,12,11,0
PHI,PHI @ NYK,2020-01-18,W,36,70,26,57,0.45614035087719296,8,24,0.3333333333333333,10,16,0.625,4,29,33,18,12,7,5,15,1,0
ORL,ORL @ GSW,2020-01-18,L,36,71,28,67,0.417910447761194,7,25,0.28,8,12,0.6666666666666666,8,29,37,15,11,7,3,7,-11,0
OKC,OKC vs. POR,2020-01-18,W,36,87,30,63,0.47619047619047616,5,15,0.3333333333333333,22,29,0.7586206896551724,11,27,38,16,10,4,3,15,10,1
NYK,NYK vs. PHI,2020-01-18,L,36,69,27,67,0.40298507462686567,6,19,0.3157894736842105,9,14,0.6428571428571429,9,25,34,16,10,2,3,14,-1,1
NOP,NOP vs. LAC,2020-01-18,L,36,110,38,65,0.5846153846153846,13,31,0.41935483870967744,21,32,0.65625,9,26,35,26,16,4,4,19,8,1
MIN,MIN vs. TOR,2020-01-18,L,36,84,28,69,0.4057971014492754,10,36,0.2777777777777778,18,22,0.8181818181818182,8,28,36,25,11,5,4,14,-5,1
MIL,MIL @ BKN,2020-01-18,W,36,93,36,69,0.5217391304347826,12,28,0.42857142857142855,9,14,0.6428571428571429,3,38,41,23,12,5,4,11,22,0
LAL,LAL @ HOU,2020-01-18,W,36,91,32,69,0.463768115942029,7,22,0.3181818181818182,20,28,0.7142857142857143,12,29,41,17,14,10,9,19,9,0
LAC,LAC @ NOP,2020-01-18,W,36,102,35,69,0.5072463768115942,6,22,0.2727272727272727,26,32,0.8125,7,17,24,20,9,8,2,25,-8,0
HOU,HOU vs. LAL,2020-01-18,L,36,82,29,73,0.3972602739726027,8,28,0.2857142857142857,16,21,0.7619047619047619,11,26,37,13,15,8,4,21,-9,1
GSW,GSW vs. ORL,2020-01-18,W,36,82,33,72,0.4583333333333333,10,31,0.3225806451612903,6,6,1.0,5,29,34,20,10,8,2,9,11,1
DET,DET @ ATL,2020-01-18,W,36,103,39,64,0.609375,9,22,0.4090909090909091,16,20,0.8,7,25,32,23,14,9,8,12,27,0
CLE,CLE @ CHI,2020-01-18,L,36,102,36,58,0.6206896551724138,14,23,0.6086956521739131,16,18,0.8888888888888888,6,22,28,24,17,4,3,15,15,0
CHI,CHI vs. CLE,2020-01-18,W,36,87,35,64,0.546875,6,16,0.375,11,14,0.7857142857142857,4,13,17,18,10,10,3,18,-15,1
BOS,BOS vs. PHX,2020-01-18,L,36,76,28,69,0.4057971014492754,8,28,0.2857142857142857,12,14,0.8571428571428571,2,27,29,17,9,8,5,14,-11,1
BKN,BKN vs. MIL,2020-01-18,L,36,71,25,73,0.3424657534246575,12,35,0.34285714285714286,9,10,0.9,7,26,33,17,13,5,5,17,-22,1
ATL,ATL vs. DET,2020-01-18,L,36,76,30,75,0.4,8,28,0.2857142857142857,8,10,0.8,9,16,25,14,15,8,3,14,-27,1
WAS,WAS @ TOR,2020-01-17,L,36,76,27,67,0.40298507462686567,11,28,0.39285714285714285,11,15,0.7333333333333333,8,25,33,12,22,7,1,12,-24,0
TOR,TOR vs. WAS,2020-01-17,W,36,100,36,67,0.5373134328358209,16,35,0.45714285714285713,12,14,0.8571428571428571,5,30,35,24,15,12,2,17,24,1
SAS,SAS vs. ATL,2020-01-17,L,36,99,39,79,0.4936708860759494,7,24,0.2916666666666667,14,14,1.0,11,31,42,24,11,7,6,19,11,1
POR,POR @ DAL,2020-01-17,L,36,89,34,62,0.5483870967741935,6,19,0.3157894736842105,15,22,0.6818181818181818,5,23,28,17,9,5,3,17,-9,0
PHI,PHI vs. CHI,2020-01-17,W,36,81,31,64,0.484375,8,22,0.36363636363636365,11,11,1.0,7,26,33,24,8,9,4,9,10,1
OKC,OKC vs. MIA,2020-01-17,L,36,78,28,63,0.4444444444444444,15,36,0.4166666666666667,7,8,0.875,4,20,24,22,10,3,5,15,-14,1
MIN,MIN @ IND,2020-01-17,L,36,93,34,69,0.4927536231884058,15,30,0.5,10,13,0.7692307692307693,4,20,24,19,7,2,1,12,-6,0
MIA,MIA @ OKC,2020-01-17,W,36,92,32,63,0.5079365079365079,11,25,0.44,17,21,0.8095238095238095,5,29,34,19,7,4,2,14,14,0
MEM,MEM vs. CLE,2020-01-17,W,36,92,36,71,0.5070422535211268,8,24,0.3333333333333333,12,15,0.8,7,32,39,25,8,9,7,14,16,1
IND,IND vs. MIN,2020-01-17,W,36,99,39,63,0.6190476190476191,8,17,0.47058823529411764,13,16,0.8125,3,30,33,22,9,4,5,14,6,1
DAL,DAL vs. POR,2020-01-17,W,36,98,32,70,0.45714285714285713,16,37,0.43243243243243246,18,22,0.8181818181818182,11,23,34,16,10,3,3,17,9,1
CLE,CLE @ MEM,2020-01-17,L,36,76,30,70,0.42857142857142855,6,24,0.25,10,17,0.5882352941176471,11,24,35,13,12,3,1,13,-16,0
CHI,CHI @ PHI,2020-01-17,L,36,71,28,58,0.4827586206896552,8,24,0.3333333333333333,7,11,0.6363636363636364,2,24,26,17,13,5,3,11,-10,0
ATL,ATL @ SAS,2020-01-17,W,36,88,31,67,0.4626865671641791,12,28,0.42857142857142855,14,19,0.7368421052631579,6,26,32,15,11,8,6,11,-11,0
UTA,UTA @ NOP,2020-01-16,L,36,91,34,66,0.5151515151515151,9,22,0.4090909090909091,14,19,0.7368421052631579,8,25,33,18,11,5,4,16,4,0
PHX,PHX @ NYK,2020-01-16,W,36,90,35,72,0.4861111111111111,9,25,0.36,11,14,0.7857142857142857,11,28,39,23,14,8,4,18,11,0
ORL,ORL @ LAC,2020-01-16,L,36,76,28,70,0.4,12,32,0.375,8,10,0.8,5,24,29,20,7,4,4,15,-15,0
NYK,NYK vs. PHX,2020-01-16,L,36,79,29,66,0.4393939393939394,6,14,0.42857142857142855,15,22,0.6818181818181818,7,25,32,17,14,9,3,15,-11,1
NOP,NOP vs. UTA,2020-01-16,W,36,87,33,68,0.4852941176470588,7,21,0.3333333333333333,14,18,0.7777777777777778,8,23,31,18,8,6,6,17,-4,1
MIL,MIL vs. BOS,2020-01-16,W,36,106,35,66,0.5303030303030303,14,23,0.6086956521739131,22,29,0.7586206896551724,6,34,40,16,8,6,4,17,19,1
LAC,LAC vs. ORL,2020-01-16,W,36,91,36,70,0.5142857142857142,11,22,0.5,8,12,0.6666666666666666,8,34,42,22,8,2,3,10,15,1
GSW,GSW vs. DEN,2020-01-16,L,36,85,30,64,0.46875,14,29,0.4827586206896552,11,13,0.8461538461538461,6,28,34,26,15,9,6,10,12,1
DEN,DEN @ GSW,2020-01-16,W,36,73,26,70,0.37142857142857144,12,26,0.46153846153846156,9,9,1.0,10,28,38,19,17,9,3,13,-12,0
BOS,BOS @ MIL,2020-01-16,L,36,87,30,73,0.410958904109589,10,37,0.2702702702702703,17,22,0.7727272727272727,7,26,33,8,8,3,5,19,-19,0
WAS,WAS @ CHI,2020-01-15,L,36,80,29,60,0.48333333333333334,8,19,0.42105263157894735,14,18,0.7777777777777778,5,23,28,21,14,6,5,10,-5,0
TOR,TOR @ OKC,2020-01-15,W,36,97,38,64,0.59375,12,23,0.5217391304347826,9,13,0.6923076923076923,4,25,29,24,14,11,1,17,14,0
SAS,SAS @ MIA,2020-01-15,L,36,77,31,68,0.45588235294117646,8,22,0.36363636363636365,7,9,0.7777777777777778,4,27,31,17,3,6,4,9,2,0
SAC,SAC vs. DAL,2020-01-15,L,36,93,38,74,0.5135135135135135,9,23,0.391304347826087,8,14,0.5714285714285714,8,19,27,21,7,4,0,15,-15,1
POR,POR @ HOU,2020-01-15,W,36,90,31,73,0.4246575342465753,6,24,0.25,22,26,0.8461538461538461,11,38,49,17,7,5,4,15,13,0
PHI,PHI vs. BKN,2020-01-15,W,36,86,35,69,0.5072463768115942,7,21,0.3333333333333333,9,13,0.6923076923076923,11,22,33,18,11,7,8,18,-4,1
ORL,ORL @ LAL,2020-01-15,W,36,89,32,76,0.42105263157894735,7,17,0.4117647058823529,18,22,0.8181818181818182,12,24,36,16,7,9,2,10,1,0
OKC,OKC vs. TOR,2020-01-15,L,36,83,28,60,0.4666666666666667,13,32,0.40625,14,15,0.9333333333333333,2,22,24,20,17,10,2,15,-14,1
MIN,MIN vs. IND,2020-01-15,L,36,77,29,67,0.43283582089552236,8,20,0.4,11,14,0.7857142857142857,8,27,35,22,11,6,6,9,1,1
MIA,MIA vs. SAS,2020-01-15,W,36,75,29,68,0.4264705882352941,14,32,0.4375,3,7,0.42857142857142855,7,32,39,19,7,1,3,7,-2,1
LAL,LAL vs. ORL,2020-01-15,L,36,88,38,73,0.5205479452054794,8,25,0.32,4,7,0.5714285714285714,11,31,42,26,14,4,6,14,-1,1
IND,IND @ MIN,2020-01-15,W,36,76,33,67,0.4925373134328358,5,19,0.2631578947368421,5,7,0.7142857142857143,7,29,36,23,13,6,3,12,-1,0
HOU,HOU vs. POR,2020-01-15,L,36,77,28,76,0.3684210526315789,10,36,0.2777777777777778,11,17,0.6470588235294118,9,27,36,16,8,3,4,18,-13,1
DET,DET @ BOS,2020-01-15,W,36,91,37,59,0.6271186440677966,10,25,0.4,7,15,0.4666666666666667,2,22,24,23,9,6,3,11,9,0
DEN,DEN vs. CHA,2020-01-15,W,36,74,29,59,0.4915254237288136,7,22,0.3181818181818182,9,16,0.5625,3,27,30,22,11,5,7,9,5,1
DAL,DAL @ SAC,2020-01-15,W,36,108,40,72,0.5555555555555556,12,31,0.3870967741935484,16,16,1.0,10,26,36,20,10,3,2,14,15,0
CHI,CHI vs. WAS,2020-01-15,W,36,85,34,64,0.53125,10,28,0.35714285714285715,7,14,0.5,6,25,31,19,11,9,4,13,5,1
CHA,CHA @ DEN,2020-01-15,L,36,69,27,65,0.4153846153846154,12,29,0.41379310344827586,3,5,0.6,6,23,29,24,11,4,5,18,-5,0
BOS,BOS vs. DET,2020-01-15,L,36,82,34,66,0.5151515151515151,7,22,0.3181818181818182,7,10,0.7,9,22,31,19,9,5,2,12,-9,1
BKN,BKN @ PHI,2020-01-15,L,36,90,32,64,0.5,10,17,0.5882352941176471,16,25,0.64,9,23,32,18,13,8,1,15,4,0
UTA,UTA @ BKN,2020-01-14,W,36,88,34,71,0.4788732394366197,11,28,0.39285714285714285,9,11,0.8181818181818182,6,27,33,16,6,6,2,11,14,0
PHX,PHX @ ATL,2020-01-14,L,36,83,30,66,0.45454545454545453,4,17,0.23529411764705882,19,22,0.8636363636363636,9,23,32,14,9,6,4,11,-1,0
NYK,NYK @ MIL,2020-01-14,L,36,76,27,76,0.35526315789473684,9,24,0.375,13,19,0.6842105263157895,9,26,35,19,9,5,2,17,-32,0
MIL,MIL vs. NYK,2020-01-14,W,36,108,37,70,0.5285714285714286,14,30,0.4666666666666667,20,24,0.8333333333333334,6,39,45,22,10,4,7,16,32,1
MEM,MEM vs. HOU,2020-01-14,W,36,85,34,68,0.5,8,28,0.2857142857142857,9,11,0.8181818181818182,4,24,28,22,8,6,6,13,2,1
LAC,LAC vs. CLE,2020-01-14,W,36,106,40,71,0.5633802816901409,13,30,0.43333333333333335,13,16,0.8125,12,31,43,24,7,4,8,5,35,1
HOU,HOU @ MEM,2020-01-14,L,36,83,29,66,0.4393939393939394,9,34,0.2647058823529412,16,17,0.9411764705882353,8,23,31,13,12,4,2,14,-2,0
GSW,GSW vs. DAL,2020-01-14,L,36,71,28,65,0.4307692307692308,7,25,0.28,8,11,0.7272727272727273,5,22,27,20,11,3,1,14,-23,1
DAL,DAL @ GSW,2020-01-14,W,36,94,36,69,0.5217391304347826,9,30,0.3,13,20,0.65,9,31,40,21,6,4,0,15,23,0
CLE,CLE @ LAC,2020-01-14,L,36,71,28,72,0.3888888888888889,12,31,0.3870967741935484,3,3,1.0,7,19,26,19,10,3,3,16,-35,0
BKN,BKN vs. UTA,2020-01-14,L,36,74,31,68,0.45588235294117646,6,19,0.3157894736842105,6,11,0.5454545454545454,9,27,36,17,10,3,3,8,-14,1
ATL,ATL vs. PHX,2020-01-14,W,36,84,34,74,0.4594594594594595,9,23,0.391304347826087,7,8,0.875,12,23,35,18,12,2,8,18,1,1
SAC,SAC vs. ORL,2020-01-13,L,36,85,35,65,0.5384615384615384,10,23,0.43478260869565216,5,5,1.0,3,30,33,21,10,5,2,14,-1,1
POR,POR vs. CHA,2020-01-13,W,36,91,32,61,0.5245901639344263,13,28,0.4642857142857143,14,16,0.875,5,29,34,20,11,2,4,17,2,1
PHI,PHI @ IND,2020-01-13,L,36,69,28,72,0.3888888888888889,4,26,0.15384615384615385,9,12,0.75,9,33,42,14,6,5,4,11,0,0
ORL,ORL @ SAC,2020-01-13,W,36,86,29,68,0.4264705882352941,8,23,0.34782608695652173,20,23,0.8695652173913043,8,25,33,13,6,4,4,7,1,0
OKC,OKC @ MIN,2020-01-13,W,36,92,31,61,0.5081967213114754,9,20,0.45,21,24,0.875,4,34,38,21,10,3,4,11,13,0
NOP,NOP @ DET,2020-01-13,W,36,89,33,65,0.5076923076923077,7,18,0.3888888888888889,16,19,0.8421052631578947,8,31,39,19,14,4,4,14,12,0
MIN,MIN vs. OKC,2020-01-13,L,36,79,28,67,0.417910447761194,8,26,0.3076923076923077,15,19,0.7894736842105263,5,23,28,17,9,7,4,17,-13,1
LAL,LAL vs. CLE,2020-01-13,W,36,84,33,65,0.5076923076923077,5,20,0.25,13,18,0.7222222222222222,8,22,30,23,7,6,3,20,14,1
IND,IND vs. PHI,2020-01-13,W,36,69,24,64,0.375,7,20,0.35,14,17,0.8235294117647058,6,32,38,19,8,3,5,9,0,1
DET,DET vs. NOP,2020-01-13,L,36,77,28,66,0.42424242424242425,7,22,0.3181818181818182,14,19,0.7368421052631579,4,23,27,18,6,8,3,16,-12,1
CLE,CLE @ LAL,2020-01-13,L,36,70,28,62,0.45161290322580644,3,15,0.2,11,16,0.6875,7,25,32,14,17,3,1,14,-14,0
CHI,CHI @ BOS,2020-01-13,L,36,71,26,58,0.4482758620689655,4,21,0.19047619047619047,15,18,0.8333333333333334,3,22,25,12,8,2,3,16,-12,0
CHA,CHA @ POR,2020-01-13,L,36,89,32,70,0.45714285714285713,13,27,0.48148148148148145,12,16,0.75,8,23,31,18,6,7,2,16,-2,0
BOS,BOS vs. CHI,2020-01-13,W,36,83,29,61,0.47540983606557374,7,18,0.3888888888888889,18,20,0.9,9,26,35,21,8,2,2,12,12,1
WAS,WAS vs. UTA,2020-01-12,L,36,91,37,71,0.5211267605633803,6,15,0.4,11,12,0.9166666666666666,7,20,27,21,8,5,3,12,-2,1
UTA,UTA @ WAS,2020-01-12,W,36,93,37,66,0.5606060606060606,8,23,0.34782608695652173,11,13,0.8461538461538461,7,23,30,19,11,4,2,13,2,0
TOR,TOR vs. SAS,2020-01-12,L,36,82,31,73,0.4246575342465753,12,35,0.34285714285714286,8,9,0.8888888888888888,8,30,38,23,9,6,3,17,13,1
SAS,SAS @ TOR,2020-01-12,W,36,69,25,67,0.373134328358209,4,24,0.16666666666666666,15,21,0.7142857142857143,8,30,38,16,9,4,4,8,-13,0
PHX,PHX vs. CHA,2020-01-12,W,36,71,30,59,0.5084745762711864,5,14,0.35714285714285715,6,12,0.5,7,26,33,17,14,6,5,12,0,1
NYK,NYK vs. MIA,2020-01-12,W,36,84,34,69,0.4927536231884058,7,25,0.28,9,12,0.75,7,21,28,18,4,7,3,18,-10,1
MIA,MIA @ NYK,2020-01-12,L,36,94,33,58,0.5689655172413793,9,25,0.36,19,22,0.8636363636363636,6,26,32,19,10,1,4,13,10,0
MEM,MEM vs. GSW,2020-01-12,W,36,95,34,75,0.4533333333333333,8,24,0.3333333333333333,19,23,0.8260869565217391,14,35,49,24,14,11,4,12,19,1
LAC,LAC @ DEN,2020-01-12,L,36,74,27,60,0.45,5,23,0.21739130434782608,15,18,0.8333333333333334,4,25,29,15,11,5,4,17,-15,0
GSW,GSW @ MEM,2020-01-12,L,36,76,25,69,0.36231884057971014,13,26,0.5,13,18,0.7222222222222222,8,27,35,17,15,9,4,15,-19,0
DEN,DEN vs. LAC,2020-01-12,W,36,89,30,62,0.4838709677419355,10,22,0.45454545454545453,19,26,0.7307692307692307,8,27,35,18,9,6,2,19,15,1
CHA,CHA @ PHX,2020-01-12,L,36,71,28,65,0.4307692307692308,7,24,0.2916666666666667,8,14,0.5714285714285714,8,23,31,19,13,9,2,12,0,0
BKN,BKN vs. ATL,2020-01-12,W,36,92,35,60,0.5833333333333334,10,21,0.47619047619047616,12,21,0.5714285714285714,5,41,46,21,20,6,1,16,26,1
ATL,ATL @ BKN,2020-01-12,L,36,66,23,72,0.3194444444444444,10,38,0.2631578947368421,10,10,1.0,3,20,23,17,10,13,3,17,-26,0
POR,POR vs. MIL,2020-01-11,L,36,80,30,73,0.410958904109589,8,30,0.26666666666666666,12,15,0.8,6,33,39,12,10,3,2,16,-17,1
PHI,PHI @ DAL,2020-01-11,L,36,66,27,76,0.35526315789473684,4,27,0.14814814814814814,8,12,0.6666666666666666,12,25,37,14,3,8,5,13,-7,0
OKC,OKC vs. LAL,2020-01-11,L,36,82,33,70,0.4714285714285714,7,24,0.2916666666666667,9,10,0.9,4,21,25,19,5,4,4,11,-20,1
NOP,NOP @ BOS,2020-01-11,L,36,82,30,73,0.410958904109589,11,32,0.34375,11,16,0.6875,12,22,34,22,13,1,5,15,-32,0
MIN,MIN @ HOU,2020-01-11,L,36,76,26,73,0.3561643835616438,11,38,0.2894736842105263,13,20,0.65,9,24,33,20,15,11,4,15,-26,0
MIL,MIL @ POR,2020-01-11,W,36,97,39,83,0.46987951807228917,10,28,0.35714285714285715,9,14,0.6428571428571429,9,37,46,17,5,6,2,11,17,0
LAL,LAL @ OKC,2020-01-11,W,36,102,41,73,0.5616438356164384,14,21,0.6666666666666666,6,8,0.75,9,30,39,15,10,2,4,12,20,0
