index,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
1108,LAC,LAC vs. HOU,2019-12-19,L,36,87,31,63,0.492063492063492,11,26,0.4230769230769231,14,18,0.7777777777777778,5,23,28,15,13,9,5,16,-3,1,HOU,90,34,65,0.5230769230769231,11,28,0.3928571428571429,11,15,0.7333333333333333,6,24,30,21,15,6,4,15,78.21689655172413,78.21689655172413,104.28919540229884,111.22916381944108,115.06465222700801,-5,2019-12-19,9,29.0
1109,HOU,HOU @ LAC,2019-12-19,W,36,90,34,65,0.5230769230769231,11,28,0.3928571428571429,11,15,0.7333333333333333,6,24,30,21,15,6,4,15,3,0,LAC,87,31,63,0.492063492063492,11,26,0.4230769230769231,14,18,0.7777777777777778,5,23,28,15,13,9,5,16,78.21689655172413,78.21689655172413,104.28919540229884,115.06465222700801,111.22916381944108,5,2019-12-19,9,30.0
1110,BKN,BKN @ SAS,2019-12-19,L,36,81,29,65,0.4461538461538462,7,25,0.28,16,17,0.9411764705882352,4,33,37,14,13,9,3,13,-2,0,SAS,83,30,70,0.42857142857142855,10,26,0.38461538461538464,13,17,0.7647058823529411,8,26,34,19,10,8,8,12,79.05639024390243,79.05639024390243,105.40852032520323,102.45851062779519,104.98835039638273,-13,2019-12-19,9,27.0
1111,ATL,ATL vs. UTA,2019-12-19,L,36,84,31,67,0.4626865671641791,7,20,0.35,15,17,0.8823529411764706,4,25,29,20,11,7,1,22,1,1,UTA,83,27,57,0.4736842105263158,4,17,0.2352941176470588,25,32,0.78125,7,29,36,14,16,5,4,14,79.45451704545454,79.45451704545454,105.93935606060604,105.72086159927834,104.46227991357264,-5,2019-12-19,9,28.0
1112,WAS,WAS vs. CHI,2019-12-18,L,36,85,27,67,0.4029850746268657,12,34,0.35294117647058826,19,22,0.8636363636363636,9,27,36,16,8,8,6,15,12,1,CHI,73,26,67,0.3880597014925373,7,26,0.2692307692307692,14,17,0.8235294117647058,9,30,39,18,12,5,2,18,74.37778846153846,74.37778846153846,99.1703846153846,114.28142965551389,98.14758076297075,0,2019-12-18,9,28.333333333333332
1113,TOR,TOR @ DET,2019-12-18,W,36,96,34,70,0.4857142857142857,11,25,0.44,17,19,0.8947368421052632,10,26,36,23,10,7,6,15,17,0,DET,79,31,68,0.4558823529411765,6,27,0.2222222222222222,11,16,0.6875,9,25,34,18,12,5,4,15,76.407,76.407,101.87599999999999,125.64293847422357,103.39366811941315,13,2019-12-18,9,32.0
1114,POR,POR vs. GSW,2019-12-18,W,36,97,34,72,0.4722222222222222,6,21,0.2857142857142857,23,26,0.8846153846153846,12,30,42,14,10,3,7,18,5,1,GSW,92,33,77,0.42857142857142855,13,27,0.4814814814814815,13,20,0.65,14,21,35,19,5,6,4,21,76.31727272727272,76.31727272727272,101.75636363636363,127.10097797472275,120.549381171902,10,2019-12-18,9,32.333333333333336
1115,PHI,PHI vs. MIA,2019-12-18,L,36,74,27,66,0.4090909090909091,7,28,0.25,13,15,0.8666666666666667,10,20,30,16,9,7,3,11,-8,1,MIA,82,31,66,0.4696969696969697,8,24,0.3333333333333333,12,14,0.8571428571428571,9,31,40,18,11,4,3,12,70.89976871320437,70.89976871320437,94.53302495093915,104.37269591010421,115.65623060308845,-4,2019-12-18,9,24.666666666666668
1116,ORL,ORL @ DEN,2019-12-18,L,36,76,26,68,0.38235294117647056,7,22,0.3181818181818182,17,19,0.8947368421052632,8,23,31,18,11,8,4,16,-8,0,DEN,84,28,63,0.4444444444444444,7,21,0.3333333333333333,21,23,0.9130434782608696,10,30,40,19,14,7,3,14,75.9952312599681,75.9952312599681,101.32697501329079,100.00627505167475,110.53325137290366,-9,2019-12-18,9,25.333333333333332
1117,OKC,OKC vs. MEM,2019-12-18,W,36,93,35,63,0.5555555555555556,6,20,0.3,17,24,0.7083333333333334,2,23,25,20,8,2,5,12,-7,1,MEM,100,40,78,0.5128205128205128,10,22,0.4545454545454545,10,11,0.9090909090909092,11,27,38,21,7,3,2,17,77.38954361054766,77.38954361054766,103.18605814739688,120.17127335445966,129.21642296178456,4,2019-12-18,9,31.0
1118,NOP,NOP @ MIN,2019-12-18,W,36,87,31,64,0.484375,11,25,0.44,14,18,0.7777777777777778,4,35,39,21,14,5,4,15,15,0,MIN,72,25,72,0.3472222222222222,7,26,0.2692307692307692,15,23,0.6521739130434783,11,24,35,13,10,8,2,13,79.66492236024845,79.66492236024845,106.21989648033127,109.20741202330177,90.3785478813532,8,2019-12-18,9,29.0
1119,MIN,MIN vs. NOP,2019-12-18,L,36,72,25,72,0.3472222222222222,7,26,0.2692307692307692,15,23,0.6521739130434783,11,24,35,13,10,8,2,13,-15,1,NOP,87,31,64,0.484375,11,25,0.44,14,18,0.7777777777777778,4,35,39,21,14,5,4,15,79.66492236024845,79.66492236024845,106.21989648033127,90.3785478813532,109.20741202330177,-8,2019-12-18,9,24.0
1120,MIA,MIA @ PHI,2019-12-18,W,36,82,31,66,0.4696969696969697,8,24,0.3333333333333333,12,14,0.8571428571428571,9,31,40,18,11,4,3,12,8,0,PHI,74,27,66,0.4090909090909091,7,28,0.25,13,15,0.8666666666666667,10,20,30,16,9,7,3,11,70.89976871320437,70.89976871320437,94.53302495093915,115.65623060308845,104.37269591010421,4,2019-12-18,9,27.333333333333332
1121,MEM,MEM @ OKC,2019-12-18,L,36,100,40,78,0.5128205128205128,10,22,0.4545454545454545,10,11,0.9090909090909092,11,27,38,21,7,3,2,17,7,0,OKC,93,35,63,0.5555555555555556,6,20,0.3,17,24,0.7083333333333334,2,23,25,20,8,2,5,12,77.38954361054766,77.38954361054766,103.18605814739688,129.21642296178456,120.17127335445966,-4,2019-12-18,9,33.333333333333336
1122,GSW,GSW @ POR,2019-12-18,L,36,92,33,77,0.42857142857142855,13,27,0.4814814814814815,13,20,0.65,14,21,35,19,5,6,4,21,-5,0,POR,97,34,72,0.4722222222222222,6,21,0.2857142857142857,23,26,0.8846153846153846,12,30,42,14,10,3,7,18,76.31727272727272,76.31727272727272,101.75636363636363,120.549381171902,127.10097797472275,-10,2019-12-18,9,30.666666666666668
1123,DET,DET vs. TOR,2019-12-18,L,36,79,31,68,0.4558823529411765,6,27,0.2222222222222222,11,16,0.6875,9,25,34,18,12,5,4,15,-17,1,TOR,96,34,70,0.4857142857142857,11,25,0.44,17,19,0.8947368421052632,10,26,36,23,10,7,6,15,76.407,76.407,101.87599999999999,103.39366811941315,125.64293847422357,-13,2019-12-18,9,26.333333333333332
1124,DEN,DEN vs. ORL,2019-12-18,W,36,84,28,63,0.4444444444444444,7,21,0.3333333333333333,21,23,0.9130434782608696,10,30,40,19,14,7,3,14,8,1,ORL,76,26,68,0.38235294117647056,7,22,0.3181818181818182,17,19,0.8947368421052632,8,23,31,18,11,8,4,16,75.9952312599681,75.9952312599681,101.32697501329079,110.53325137290366,100.00627505167475,9,2019-12-18,9,28.0
1125,DAL,DAL vs. BOS,2019-12-18,L,36,73,24,64,0.375,9,30,0.3,16,20,0.8,7,25,32,18,4,5,9,11,-3,1,BOS,76,26,66,0.3939393939393939,9,29,0.3103448275862069,15,17,0.8823529411764706,10,30,40,10,13,2,2,16,70.73706563706563,70.73706563706563,94.31608751608749,103.19907864788303,107.44013667450835,-6,2019-12-18,9,24.333333333333332
1126,CLE,CLE vs. CHA,2019-12-18,W,36,76,32,61,0.5245901639344263,5,21,0.2380952380952381,7,8,0.875,9,30,39,19,17,6,3,15,12,1,CHA,64,26,66,0.3939393939393939,6,23,0.2608695652173913,6,11,0.5454545454545454,10,15,25,16,8,10,2,13,68.63187500000001,68.63187500000001,91.50916666666667,110.7357186438517,93.25113148955933,2,2019-12-18,9,25.333333333333332
1127,CHI,CHI @ WAS,2019-12-18,W,36,73,26,67,0.3880597014925373,7,26,0.2692307692307692,14,17,0.8235294117647058,9,30,39,18,12,5,2,18,-12,0,WAS,85,27,67,0.4029850746268657,12,34,0.35294117647058826,19,22,0.8636363636363636,9,27,36,16,8,8,6,15,74.37778846153846,74.37778846153846,99.1703846153846,98.14758076297075,114.28142965551389,0,2019-12-18,9,24.333333333333332
1128,CHA,CHA @ CLE,2019-12-18,L,36,64,26,66,0.3939393939393939,6,23,0.2608695652173913,6,11,0.5454545454545454,10,15,25,16,8,10,2,13,-12,0,CLE,76,32,61,0.5245901639344263,5,21,0.2380952380952381,7,8,0.875,9,30,39,19,17,6,3,15,68.63187500000001,68.63187500000001,91.50916666666667,93.25113148955933,110.7357186438517,-2,2019-12-18,9,21.333333333333332
1129,BOS,BOS @ DAL,2019-12-18,W,36,76,26,66,0.3939393939393939,9,29,0.3103448275862069,15,17,0.8823529411764706,10,30,40,10,13,2,2,16,3,0,DAL,73,24,64,0.375,9,30,0.3,16,20,0.8,7,25,32,18,4,5,9,11,70.73706563706563,70.73706563706563,94.31608751608749,107.44013667450835,103.19907864788303,6,2019-12-18,9,25.333333333333332
1130,UTA,UTA vs. ORL,2019-12-17,W,36,82,32,65,0.4923076923076923,12,25,0.48,6,12,0.5,7,39,46,22,12,1,3,11,11,1,ORL,71,30,72,0.4166666666666667,4,24,0.16666666666666666,7,10,0.7,4,26,30,12,1,5,5,12,73.56476744186047,73.56476744186047,98.08635658914729,111.46640280594382,96.51359267343916,7,2019-12-17,9,27.333333333333332
1131,SAC,SAC @ CHA,2019-12-17,L,36,79,30,70,0.42857142857142855,11,31,0.3548387096774194,8,9,0.8888888888888888,8,18,26,20,8,9,4,18,-1,0,CHA,80,28,61,0.459016393442623,7,21,0.3333333333333333,17,25,0.68,12,26,38,19,15,4,7,12,71.70270588235294,71.70270588235294,95.60360784313725,110.17715304861741,111.57180055556194,-8,2019-12-17,9,26.333333333333332
1133,ORL,ORL @ UTA,2019-12-17,L,36,71,30,72,0.4166666666666667,4,24,0.16666666666666666,7,10,0.7,4,26,30,12,1,5,5,12,-11,0,UTA,82,32,65,0.4923076923076923,12,25,0.48,6,12,0.5,7,39,46,22,12,1,3,11,73.56476744186047,73.56476744186047,98.08635658914729,96.51359267343916,111.46640280594382,-7,2019-12-17,9,23.666666666666668
1135,NOP,NOP vs. BKN,2019-12-17,L,36,64,22,73,0.3013698630136986,9,31,0.2903225806451613,11,16,0.6875,10,35,45,16,6,1,8,13,3,1,BKN,61,21,65,0.3230769230769231,6,29,0.20689655172413796,13,18,0.7222222222222222,5,37,42,14,9,3,8,13,74.55218085106384,74.55218085106384,99.40290780141845,85.84591258015055,81.82188542795599,0,2019-12-17,9,21.333333333333332
1136,LAL,LAL @ IND,2019-12-17,L,36,76,33,67,0.4925373134328358,6,20,0.3,4,7,0.5714285714285714,9,19,28,22,12,4,5,13,-2,0,IND,78,32,66,0.4848484848484849,7,19,0.3684210526315789,7,12,0.5833333333333334,11,21,32,18,12,8,6,13,70.17333333333333,70.17333333333333,93.56444444444443,108.30324909747293,111.153334600038,-3,2019-12-17,9,25.333333333333332
1138,IND,IND vs. LAL,2019-12-17,W,36,78,32,66,0.4848484848484849,7,19,0.3684210526315789,7,12,0.5833333333333334,11,21,32,18,12,8,6,13,2,1,LAL,76,33,67,0.4925373134328358,6,20,0.3,4,7,0.5714285714285714,9,19,28,22,12,4,5,13,70.17333333333333,70.17333333333333,93.56444444444443,111.153334600038,108.30324909747293,3,2019-12-17,9,26.0
1139,CHA,CHA vs. SAC,2019-12-17,W,36,80,28,61,0.459016393442623,7,21,0.3333333333333333,17,25,0.68,12,26,38,19,15,4,7,12,1,1,SAC,79,30,70,0.42857142857142855,11,31,0.3548387096774194,8,9,0.8888888888888888,8,18,26,20,8,9,4,18,71.70270588235294,71.70270588235294,95.60360784313725,111.57180055556194,110.17715304861741,8,2019-12-17,9,26.666666666666668
1140,BKN,BKN @ NOP,2019-12-17,W,36,61,21,65,0.3230769230769231,6,29,0.20689655172413796,13,18,0.7222222222222222,5,37,42,14,9,3,8,13,-3,0,NOP,64,22,73,0.3013698630136986,9,31,0.2903225806451613,11,16,0.6875,10,35,45,16,6,1,8,13,74.55218085106384,74.55218085106384,99.40290780141845,81.82188542795599,85.84591258015055,0,2019-12-17,9,20.333333333333332
1142,WAS,WAS @ DET,2019-12-16,W,36,96,35,69,0.5072463768115942,13,24,0.5416666666666666,13,14,0.9285714285714286,7,21,28,22,13,5,5,20,5,0,DET,91,33,70,0.4714285714285714,12,31,0.3870967741935484,13,22,0.5909090909090909,11,20,31,24,12,5,4,14,77.67954282407406,77.67954282407406,103.57272376543207,123.5846614306388,117.14796031445968,14,2019-12-16,9,32.0
1143,TOR,TOR vs. CLE,2019-12-16,W,36,104,43,74,0.581081081081081,14,27,0.5185185185185185,4,5,0.8,5,26,31,27,3,6,1,12,20,1,CLE,84,33,69,0.4782608695652174,9,27,0.3333333333333333,9,11,0.8181818181818182,8,24,32,23,10,2,1,7,73.80875253549695,73.80875253549695,98.41167004732927,140.90469819278292,113.80764084801697,20,2019-12-16,9,34.666666666666664
1144,SAS,SAS @ HOU,2019-12-16,L,36,89,32,67,0.4776119402985074,11,24,0.4583333333333333,14,16,0.875,4,35,39,19,15,5,3,17,6,0,HOU,83,30,76,0.3947368421052632,8,32,0.25,15,23,0.6521739130434783,12,30,42,13,10,8,3,14,83.31365456821027,83.31365456821027,111.08487275761368,106.82522626244204,99.62352561553584,-2,2019-12-16,9,29.666666666666668
1145,POR,POR @ PHX,2019-12-16,W,36,90,32,62,0.5161290322580645,12,25,0.48,14,17,0.8235294117647058,4,21,25,15,14,7,5,20,2,0,PHX,88,34,67,0.5074626865671642,7,23,0.3043478260869565,13,15,0.8666666666666667,7,24,31,24,16,6,3,18,79.19339285714285,79.19339285714285,105.59119047619046,113.64584437283955,111.12038116455423,1,2019-12-16,9,30.0
1146,PHX,PHX vs. POR,2019-12-16,L,36,88,34,67,0.5074626865671642,7,23,0.3043478260869565,13,15,0.8666666666666667,7,24,31,24,16,6,3,18,-2,1,POR,90,32,62,0.5161290322580645,12,25,0.48,14,17,0.8235294117647058,4,21,25,15,14,7,5,20,79.19339285714285,79.19339285714285,105.59119047619046,111.12038116455423,113.64584437283955,-1,2019-12-16,9,29.333333333333332
1147,OKC,OKC vs. CHI,2019-12-16,W,36,82,27,49,0.5510204081632653,10,22,0.4545454545454545,18,22,0.8181818181818182,4,25,29,19,20,4,2,11,-8,1,CHI,90,37,70,0.5285714285714286,9,24,0.375,7,9,0.7777777777777778,5,20,25,25,9,14,1,16,75.29583333333332,75.29583333333332,100.39444444444442,108.90376846881746,119.5285263682143,3,2019-12-16,9,27.333333333333332
1148,MIL,MIL vs. DAL,2019-12-16,L,36,76,30,78,0.38461538461538464,8,29,0.27586206896551724,8,11,0.7272727272727273,10,29,39,19,5,4,3,12,-10,1,DAL,86,31,68,0.4558823529411765,13,34,0.38235294117647056,11,11,1.0,6,35,41,21,8,2,5,14,74.79990476190477,74.79990476190477,99.73320634920636,101.60440744131324,114.97340842043342,-4,2019-12-16,9,25.333333333333332
1149,MIA,MIA @ MEM,2019-12-16,L,36,86,28,59,0.4745762711864407,9,18,0.5,21,24,0.875,6,21,27,17,10,2,3,19,-9,0,MEM,95,33,60,0.55,12,25,0.48,17,24,0.7083333333333334,8,19,27,24,8,4,3,14,70.13477241379309,70.13477241379309,93.51302988505745,122.62105805748187,135.453494365823,-7,2019-12-16,9,28.666666666666668
1150,MEM,MEM vs. MIA,2019-12-16,W,36,95,33,60,0.55,12,25,0.48,17,24,0.7083333333333334,8,19,27,24,8,4,3,14,9,1,MIA,86,28,59,0.4745762711864407,9,18,0.5,21,24,0.875,6,21,27,17,10,2,3,19,70.13477241379309,70.13477241379309,93.51302988505745,135.453494365823,122.62105805748187,7,2019-12-16,9,31.666666666666668
1151,HOU,HOU vs. SAS,2019-12-16,W,36,83,30,76,0.3947368421052632,8,32,0.25,15,23,0.6521739130434783,12,30,42,13,10,8,3,14,-6,1,SAS,89,32,67,0.4776119402985074,11,24,0.4583333333333333,14,16,0.875,4,35,39,19,15,5,3,17,83.31365456821027,83.31365456821027,111.08487275761368,99.62352561553584,106.82522626244204,2,2019-12-16,9,27.666666666666668
1152,DET,DET vs. WAS,2019-12-16,L,36,91,33,70,0.4714285714285714,12,31,0.3870967741935484,13,22,0.5909090909090909,11,20,31,24,12,5,4,14,-5,1,WAS,96,35,69,0.5072463768115942,13,24,0.5416666666666666,13,14,0.9285714285714286,7,21,28,22,13,5,5,20,77.67954282407406,77.67954282407406,103.57272376543207,117.14796031445968,123.5846614306388,-14,2019-12-16,9,30.333333333333332
1153,DAL,DAL @ MIL,2019-12-16,W,36,86,31,68,0.4558823529411765,13,34,0.38235294117647056,11,11,1.0,6,35,41,21,8,2,5,14,10,0,MIL,76,30,78,0.38461538461538464,8,29,0.27586206896551724,8,11,0.7272727272727273,10,29,39,19,5,4,3,12,74.79990476190477,74.79990476190477,99.73320634920636,114.97340842043342,101.60440744131324,4,2019-12-16,9,28.666666666666668
1154,CLE,CLE @ TOR,2019-12-16,L,36,84,33,69,0.4782608695652174,9,27,0.3333333333333333,9,11,0.8181818181818182,8,24,32,23,10,2,1,7,-20,0,TOR,104,43,74,0.581081081081081,14,27,0.5185185185185185,4,5,0.8,5,26,31,27,3,6,1,12,73.80875253549695,73.80875253549695,98.41167004732927,113.80764084801697,140.90469819278292,-20,2019-12-16,9,28.0
1155,CHI,CHI @ OKC,2019-12-16,L,36,90,37,70,0.5285714285714286,9,24,0.375,7,9,0.7777777777777778,5,20,25,25,9,14,1,16,8,0,OKC,82,27,49,0.5510204081632653,10,22,0.4545454545454545,18,22,0.8181818181818182,4,25,29,19,20,4,2,11,75.29583333333332,75.29583333333332,100.39444444444442,119.5285263682143,108.90376846881746,-3,2019-12-16,9,30.0
1156,SAC,SAC @ GSW,2019-12-15,W,36,79,30,49,0.6122448979591837,7,17,0.4117647058823529,12,13,0.9230769230769232,2,23,25,21,20,9,2,15,20,0,GSW,59,23,55,0.41818181818181815,3,16,0.1875,10,15,0.6666666666666666,4,15,19,17,19,10,0,14,73.36782135076253,73.36782135076253,97.8237618010167,107.67663335989046,80.41672618017137,21,2019-12-15,8,26.333333333333332
1157,PHI,PHI @ BKN,2019-12-15,L,36,66,27,64,0.421875,4,21,0.19047619047619047,8,13,0.6153846153846154,6,24,30,17,11,5,11,16,-17,0,BKN,83,33,71,0.4647887323943662,4,13,0.3076923076923077,13,16,0.8125,8,29,37,17,9,7,1,18,74.82407142857143,74.82407142857143,99.76542857142857,88.20690820467439,110.9268694089087,-20,2019-12-15,8,22.0
1158,ORL,ORL @ NOP,2019-12-15,W,36,99,34,69,0.4927536231884058,12,27,0.4444444444444444,19,24,0.7916666666666666,8,26,34,22,8,6,2,11,15,0,NOP,84,34,66,0.5151515151515151,12,29,0.4137931034482759,4,10,0.4,8,23,31,24,14,6,5,19,76.43950664136622,76.43950664136622,101.91934218848829,129.51417970877492,109.89081914683933,11,2019-12-15,8,33.0
1159,NYK,NYK @ DEN,2019-12-15,L,36,84,36,67,0.5373134328358209,7,21,0.3333333333333333,5,6,0.8333333333333334,7,28,35,17,10,5,2,14,-3,0,DEN,87,36,75,0.48,7,23,0.3043478260869565,8,13,0.6153846153846154,13,20,33,21,5,4,1,5,71.3844534778681,71.3844534778681,95.17927130382414,117.67268068535846,121.87527642412125,-6,2019-12-15,8,28.0
1160,NOP,NOP vs. ORL,2019-12-15,L,36,84,34,66,0.5151515151515151,12,29,0.4137931034482759,4,10,0.4,8,23,31,24,14,6,5,19,-15,1,ORL,99,34,69,0.4927536231884058,12,27,0.4444444444444444,19,24,0.7916666666666666,8,26,34,22,8,6,2,11,76.43950664136622,76.43950664136622,101.91934218848829,109.89081914683933,129.51417970877492,-11,2019-12-15,8,28.0
1161,LAL,LAL @ ATL,2019-12-15,W,36,82,31,65,0.476923076923077,3,22,0.13636363636363635,17,24,0.7083333333333334,11,34,45,18,19,10,7,18,4,0,ATL,78,26,68,0.38235294117647056,10,34,0.29411764705882354,16,19,0.8421052631578947,4,25,29,17,14,8,3,17,83.6766812865497,83.6766812865497,111.56890838206625,97.99623830585737,93.21593399825457,5,2019-12-15,8,27.333333333333332
1162,IND,IND vs. CHA,2019-12-15,W,36,72,28,67,0.41791044776119396,6,25,0.24,10,13,0.7692307692307693,5,31,36,21,6,5,7,15,6,1,CHA,66,25,75,0.3333333333333333,5,27,0.1851851851851852,11,17,0.6470588235294118,15,33,48,16,10,3,5,15,73.53177917620137,73.53177917620137,98.04237223493516,97.91684739120643,89.75711010860589,22,2019-12-15,8,24.0
1163,GSW,GSW vs. SAC,2019-12-15,L,36,59,23,55,0.41818181818181815,3,16,0.1875,10,15,0.6666666666666666,4,15,19,17,19,10,0,14,-20,1,SAC,79,30,49,0.6122448979591837,7,17,0.4117647058823529,12,13,0.9230769230769232,2,23,25,21,20,9,2,15,73.36782135076253,73.36782135076253,97.8237618010167,80.41672618017137,107.67663335989046,-21,2019-12-15,8,19.666666666666668
1164,DEN,DEN vs. NYK,2019-12-15,W,36,87,36,75,0.48,7,23,0.3043478260869565,8,13,0.6153846153846154,13,20,33,21,5,4,1,5,3,1,NYK,84,36,67,0.5373134328358209,7,21,0.3333333333333333,5,6,0.8333333333333334,7,28,35,17,10,5,2,14,71.3844534778681,71.3844534778681,95.17927130382414,121.87527642412125,117.67268068535846,6,2019-12-15,8,29.0
1165,CHA,CHA @ IND,2019-12-15,L,36,66,25,75,0.3333333333333333,5,27,0.1851851851851852,11,17,0.6470588235294118,15,33,48,16,10,3,5,15,-6,0,IND,72,28,67,0.41791044776119396,6,25,0.24,10,13,0.7692307692307693,5,31,36,21,6,5,7,15,73.53177917620137,73.53177917620137,98.04237223493516,89.75711010860589,97.91684739120643,-22,2019-12-15,8,22.0
1166,BKN,BKN vs. PHI,2019-12-15,W,36,83,33,71,0.4647887323943662,4,13,0.3076923076923077,13,16,0.8125,8,29,37,17,9,7,1,18,17,1,PHI,66,27,64,0.421875,4,21,0.19047619047619047,8,13,0.6153846153846154,6,24,30,17,11,5,11,16,74.82407142857143,74.82407142857143,99.76542857142857,110.9268694089087,88.20690820467439,20,2019-12-15,8,27.666666666666668
1167,ATL,ATL vs. LAL,2019-12-15,L,36,78,26,68,0.38235294117647056,10,34,0.29411764705882354,16,19,0.8421052631578947,4,25,29,17,14,8,3,17,-4,1,LAL,82,31,65,0.476923076923077,3,22,0.13636363636363635,17,24,0.7083333333333334,11,34,45,18,19,10,7,18,83.6766812865497,83.6766812865497,111.56890838206625,93.21593399825457,97.99623830585737,-5,2019-12-15,8,26.0
1168,WAS,WAS @ MEM,2019-12-14,L,36,84,28,69,0.4057971014492754,11,30,0.36666666666666653,17,22,0.7727272727272727,9,17,26,18,11,9,2,16,-20,0,MEM,104,39,66,0.5909090909090909,10,20,0.5,16,19,0.8421052631578947,7,32,39,29,16,8,5,18,80.171875,80.171875,106.89583333333333,104.77489768076398,129.72130189046968,-17,2019-12-14,8,28.0
1169,TOR,TOR vs. BKN,2019-12-14,W,36,90,30,74,0.40540540540540543,13,32,0.40625,17,20,0.85,7,29,36,18,7,7,9,16,7,1,BKN,83,31,78,0.3974358974358974,11,35,0.3142857142857143,10,13,0.7692307692307693,10,33,43,18,13,4,5,16,82.03306410256411,82.03306410256411,109.3774188034188,109.711859461296,101.17871483652854,8,2019-12-14,8,30.0
1170,SAS,SAS @ PHX,2019-12-14,W,36,78,28,72,0.3888888888888889,4,21,0.19047619047619047,18,22,0.8181818181818182,8,39,47,17,9,3,5,14,-2,0,PHX,80,31,73,0.4246575342465753,6,26,0.2307692307692308,12,19,0.631578947368421,3,35,38,21,6,4,4,17,82.21546511627906,82.21546511627906,109.62062015503875,94.87266159679686,97.30529394543267,0,2019-12-14,8,26.0
1171,PHX,PHX vs. SAS,2019-12-14,L,36,80,31,73,0.4246575342465753,6,26,0.2307692307692308,12,19,0.631578947368421,3,35,38,21,6,4,4,17,2,1,SAS,78,28,72,0.3888888888888889,4,21,0.19047619047619047,18,22,0.8181818181818182,8,39,47,17,9,3,5,14,82.21546511627906,82.21546511627906,109.62062015503875,97.30529394543267,94.87266159679686,0,2019-12-14,8,26.666666666666668
1172,OKC,OKC @ DEN,2019-12-14,L,36,68,24,55,0.4363636363636363,2,15,0.13333333333333333,18,21,0.8571428571428571,3,24,27,14,11,5,2,15,-14,0,DEN,82,33,66,0.5,6,24,0.25,10,14,0.7142857142857143,9,27,36,23,10,4,2,18,71.5265,71.5265,95.36866666666666,95.06965949682986,114.64282468735365,-8,2019-12-14,8,22.666666666666668
1174,MIA,MIA @ DAL,2019-12-14,W,36,91,29,66,0.4393939393939394,14,32,0.4375,19,19,1.0,4,33,37,22,6,7,2,10,10,0,DAL,81,30,71,0.4225352112676056,11,32,0.34375,10,15,0.6666666666666666,7,27,34,21,9,3,2,15,76.4071814516129,76.4071814516129,101.87624193548386,119.09875259255367,106.01097758238294,0,2019-12-14,8,30.333333333333332
