index,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season
1102,CLE,CLE vs. MEM,2019-12-20,W,12,33,10,24,41.7,3,6,50.0,10,15,66.7,6,14,20,5,0,2,6,4,13,1,MEM,20,8,29,27.6,3,13,23.1,1,2,50.0,5,10,15,6,3,0,2,7,25.63467105263158,25.63467105263158,102.53868421052633,128.73190349213516,78.0193354497789,7,2019-12-20,9
1104,UTA,UTA @ ATL,2019-12-19,W,12,28,12,26,46.2,2,7,28.6,2,6,33.3,6,11,17,4,3,3,2,3,6,0,ATL,22,8,23,34.8,4,9,44.4,2,2,100.0,2,9,11,4,5,1,0,5,25.869384615384615,25.869384615384615,103.47753846153846,108.2360497410066,85.0426105107909,5,2019-12-19,9
1105,SAS,SAS vs. BKN,2019-12-19,W,12,35,13,26,50.0,3,7,42.9,6,6,100.0,5,8,13,7,1,2,0,7,11,1,BKN,24,6,18,33.3,0,11,0.0,12,13,92.3,2,8,10,2,5,0,0,8,24.840999999999998,24.840999999999998,99.36399999999999,140.89609919085385,96.61446801658549,13,2019-12-19,9
1106,MIL,MIL vs. LAL,2019-12-19,W,12,22,6,15,40.0,3,8,37.5,7,10,70.0,3,8,11,4,7,4,2,6,-1,1,LAL,23,8,17,47.1,2,7,28.6,5,5,100.0,0,7,7,7,5,1,1,7,23.555500000000002,23.555500000000002,94.22200000000001,93.39644668973276,97.64173972108424,7,2019-12-19,9
1107,LAL,LAL @ MIL,2019-12-19,L,12,23,8,17,47.1,2,7,28.6,5,5,100.0,0,7,7,7,5,1,1,7,1,0,MIL,22,6,15,40.0,3,8,37.5,7,10,70.0,3,8,11,4,7,4,2,6,23.555500000000002,23.555500000000002,94.22200000000001,97.64173972108424,93.39644668973276,-7,2019-12-19,9
1108,LAC,LAC vs. HOU,2019-12-19,L,12,30,12,23,52.2,5,11,45.5,1,1,100.0,2,8,10,8,5,1,2,8,-2,1,HOU,32,9,21,42.9,3,9,33.3,11,14,78.6,4,9,13,2,3,3,0,5,25.79,25.79,103.16,116.32415664986428,124.0791004265219,-5,2019-12-19,9
1109,HOU,HOU @ LAC,2019-12-19,W,12,32,9,21,42.9,3,9,33.3,11,14,78.6,4,9,13,2,3,3,0,5,2,0,LAC,30,12,23,52.2,5,11,45.5,1,1,100.0,2,8,10,8,5,1,2,8,25.79,25.79,103.16,124.0791004265219,116.32415664986428,5,2019-12-19,9
1110,BKN,BKN @ SAS,2019-12-19,L,12,24,6,18,33.3,0,11,0.0,12,13,92.3,2,8,10,2,5,0,0,8,-11,0,SAS,35,13,26,50.0,3,7,42.9,6,6,100.0,5,8,13,7,1,2,0,7,24.840999999999998,24.840999999999998,99.36399999999999,96.61446801658549,140.89609919085385,-13,2019-12-19,9
1111,ATL,ATL vs. UTA,2019-12-19,L,12,22,8,23,34.8,4,9,44.4,2,2,100.0,2,9,11,4,5,1,0,5,-6,1,UTA,28,12,26,46.2,2,7,28.6,2,6,33.3,6,11,17,4,3,3,2,3,25.869384615384615,25.869384615384615,103.47753846153846,85.0426105107909,108.2360497410066,-5,2019-12-19,9
1112,WAS,WAS vs. CHI,2019-12-18,L,12,13,5,21,23.8,1,8,12.5,2,4,50.0,4,11,15,3,7,0,1,3,-12,1,CHI,25,9,23,39.1,2,8,25.0,5,5,100.0,2,10,12,4,2,5,3,3,24.70197802197802,24.70197802197802,98.80791208791209,52.62736445005961,101.20647009626849,0,2019-12-18,9
1113,TOR,TOR @ DET,2019-12-18,W,12,16,5,21,23.8,2,10,20.0,4,5,80.0,2,9,11,4,2,2,0,5,-4,0,DET,20,8,19,42.1,0,8,0.0,4,6,66.7,1,13,14,1,3,2,2,2,22.970166666666664,22.970166666666664,91.88066666666666,69.65556772915595,87.06945966144492,13,2019-12-18,9
1114,POR,POR vs. GSW,2019-12-18,W,12,25,10,25,40.0,3,10,30.0,2,2,100.0,2,13,15,5,1,3,1,4,5,1,GSW,20,8,26,30.8,3,11,27.3,1,3,33.3,3,12,15,5,3,1,3,2,25.54794642857143,25.54794642857143,102.19178571428571,97.85522319727963,78.28417855782371,10,2019-12-18,9
1115,PHI,PHI vs. MIA,2019-12-18,L,12,30,11,24,45.8,5,11,45.5,3,3,100.0,5,6,11,8,4,2,2,6,4,1,MIA,26,9,19,47.4,4,7,57.1,4,6,66.7,2,5,7,8,5,2,1,2,22.985,22.985,91.94,130.51990428540353,113.11725038068306,-4,2019-12-18,9
1116,ORL,ORL @ DEN,2019-12-18,L,12,28,11,19,57.9,4,7,57.1,2,2,100.0,0,4,4,7,2,1,1,3,-1,0,DEN,29,12,21,57.1,4,6,66.7,1,2,50.0,4,8,12,9,5,1,0,3,21.8925,21.8925,87.57,127.89768185451639,132.46545620646341,-9,2019-12-18,9
1117,OKC,OKC vs. MEM,2019-12-18,W,12,33,11,21,52.4,1,4,25.0,10,10,100.0,4,6,10,5,4,4,1,4,11,1,MEM,22,10,21,47.6,0,4,0.0,2,4,50.0,4,5,9,6,8,2,0,8,25.068222222222225,25.068222222222225,100.2728888888889,131.6407669736807,87.76051131578713,4,2019-12-18,9
1118,NOP,NOP @ MIN,2019-12-18,W,12,20,7,22,31.8,3,8,37.5,3,3,100.0,7,9,16,2,5,1,0,4,-7,0,MIN,27,11,23,47.8,3,13,23.1,2,4,50.0,1,7,8,7,1,1,1,5,22.2455,22.2455,88.982,89.90582364972691,121.37286192713132,8,2019-12-18,9
1119,MIN,MIN vs. NOP,2019-12-18,L,12,27,11,23,47.8,3,13,23.1,2,4,50.0,1,7,8,7,1,1,1,5,7,1,NOP,20,7,22,31.8,3,8,37.5,3,3,100.0,7,9,16,2,5,1,0,4,22.2455,22.2455,88.982,121.37286192713132,89.90582364972691,-8,2019-12-18,9
1120,MIA,MIA @ PHI,2019-12-18,W,12,26,9,19,47.4,4,7,57.1,4,6,66.7,2,5,7,8,5,2,1,2,-4,0,PHI,30,11,24,45.8,5,11,45.5,3,3,100.0,5,6,11,8,4,2,2,6,22.985,22.985,91.94,113.11725038068306,130.51990428540353,4,2019-12-18,9
1121,MEM,MEM @ OKC,2019-12-18,L,12,22,10,21,47.6,0,4,0.0,2,4,50.0,4,5,9,6,8,2,0,8,-11,0,OKC,33,11,21,52.4,1,4,25.0,10,10,100.0,4,6,10,5,4,4,1,4,25.068222222222225,25.068222222222225,100.2728888888889,87.76051131578713,131.6407669736807,-4,2019-12-18,9
1122,GSW,GSW @ POR,2019-12-18,L,12,20,8,26,30.8,3,11,27.3,1,3,33.3,3,12,15,5,3,1,3,2,-5,0,POR,25,10,25,40.0,3,10,30.0,2,2,100.0,2,13,15,5,1,3,1,4,25.54794642857143,25.54794642857143,102.19178571428571,78.28417855782371,97.85522319727963,-10,2019-12-18,9
1123,DET,DET vs. TOR,2019-12-18,L,12,20,8,19,42.1,0,8,0.0,4,6,66.7,1,13,14,1,3,2,2,2,4,1,TOR,16,5,21,23.8,2,10,20.0,4,5,80.0,2,9,11,4,2,2,0,5,22.970166666666664,22.970166666666664,91.88066666666666,87.06945966144492,69.65556772915595,-13,2019-12-18,9
1124,DEN,DEN vs. ORL,2019-12-18,W,12,29,12,21,57.1,4,6,66.7,1,2,50.0,4,8,12,9,5,1,0,3,1,1,ORL,28,11,19,57.9,4,7,57.1,2,2,100.0,0,4,4,7,2,1,1,3,21.8925,21.8925,87.57,132.46545620646341,127.89768185451639,9,2019-12-18,9
1125,DAL,DAL vs. BOS,2019-12-18,L,12,30,10,23,43.5,6,13,46.2,4,5,80.0,3,7,10,5,4,2,1,9,-3,1,BOS,33,9,20,45.0,3,9,33.3,12,13,92.3,4,10,14,3,3,1,2,5,24.854999999999997,24.854999999999997,99.41999999999999,120.70006035003018,132.7700663850332,-6,2019-12-18,9
1126,CLE,CLE vs. CHA,2019-12-18,W,12,24,8,13,61.5,2,5,40.0,6,9,66.7,1,8,9,6,8,1,0,6,-10,1,CHA,34,11,25,44.0,7,14,50.0,5,7,71.4,5,5,10,9,1,2,1,7,23.373397435897438,23.373397435897438,93.49358974358975,102.68083647583133,145.46451834076103,2,2019-12-18,9
1127,CHI,CHI @ WAS,2019-12-18,W,12,25,9,23,39.1,2,8,25.0,5,5,100.0,2,10,12,4,2,5,3,3,12,0,WAS,13,5,21,23.8,1,8,12.5,2,4,50.0,4,11,15,3,7,0,1,3,24.70197802197802,24.70197802197802,98.80791208791209,101.20647009626849,52.62736445005961,0,2019-12-18,9
1128,CHA,CHA @ CLE,2019-12-18,L,12,34,11,25,44.0,7,14,50.0,5,7,71.4,5,5,10,9,1,2,1,7,10,0,CLE,24,8,13,61.5,2,5,40.0,6,9,66.7,1,8,9,6,8,1,0,6,23.373397435897438,23.373397435897438,93.49358974358975,145.46451834076103,102.68083647583133,-2,2019-12-18,9
1129,BOS,BOS @ DAL,2019-12-18,W,12,33,9,20,45.0,3,9,33.3,12,13,92.3,4,10,14,3,3,1,2,5,3,0,DAL,30,10,23,43.5,6,13,46.2,4,5,80.0,3,7,10,5,4,2,1,9,24.854999999999997,24.854999999999997,99.41999999999999,132.7700663850332,120.70006035003018,6,2019-12-18,9
1130,UTA,UTA vs. ORL,2019-12-17,W,12,27,10,25,40.0,3,11,27.3,4,4,100.0,3,9,12,5,2,2,0,5,-4,1,ORL,31,12,21,57.1,3,11,27.3,4,5,80.0,0,11,11,9,2,1,0,6,25.080357142857146,25.080357142857146,100.32142857142858,107.65396938412246,123.60270558917763,7,2019-12-17,9
1131,SAC,SAC @ CHA,2019-12-17,L,12,23,8,21,38.1,3,8,37.5,4,4,100.0,2,5,7,3,2,1,1,4,-7,0,CHA,30,11,20,55.0,6,9,66.7,2,2,100.0,4,9,13,7,4,1,1,6,21.295454545454547,21.295454545454547,85.18181818181819,108.00426894343649,140.8751334044824,-8,2019-12-17,9
1133,ORL,ORL @ UTA,2019-12-17,L,12,31,12,21,57.1,3,11,27.3,4,5,80.0,0,11,11,9,2,1,0,6,4,0,UTA,27,10,25,40.0,3,11,27.3,4,4,100.0,3,9,12,5,2,2,0,5,25.080357142857146,25.080357142857146,100.32142857142858,123.60270558917763,107.65396938412246,-7,2019-12-17,9
1135,NOP,NOP vs. BKN,2019-12-17,L,12,29,12,25,48.0,1,5,20.0,4,5,80.0,5,4,9,2,2,2,0,3,-3,1,BKN,32,14,20,70.0,4,7,57.1,0,1,0.0,0,7,7,8,4,0,1,6,23.802083333333332,23.802083333333332,95.20833333333333,121.83807439824945,134.44201312910283,0,2019-12-17,9
1136,LAL,LAL @ IND,2019-12-17,L,12,26,10,24,41.7,2,11,18.2,4,10,40.0,5,9,14,6,1,1,1,6,-1,0,IND,27,9,19,47.4,3,6,50.0,6,8,75.0,2,9,11,4,1,1,0,8,22.452272727272728,22.452272727272728,89.80909090909091,115.80119445287984,120.25508654722137,-3,2019-12-17,9
1138,IND,IND vs. LAL,2019-12-17,W,12,27,9,19,47.4,3,6,50.0,6,8,75.0,2,9,11,4,1,1,0,8,1,1,LAL,26,10,24,41.7,2,11,18.2,4,10,40.0,5,9,14,6,1,1,1,6,22.452272727272728,22.452272727272728,89.80909090909091,120.25508654722137,115.80119445287984,3,2019-12-17,9
1139,CHA,CHA vs. SAC,2019-12-17,W,12,30,11,20,55.0,6,9,66.7,2,2,100.0,4,9,13,7,4,1,1,6,7,1,SAC,23,8,21,38.1,3,8,37.5,4,4,100.0,2,5,7,3,2,1,1,4,21.295454545454547,21.295454545454547,85.18181818181819,140.8751334044824,108.00426894343649,8,2019-12-17,9
1140,BKN,BKN @ NOP,2019-12-17,W,12,32,14,20,70.0,4,7,57.1,0,1,0.0,0,7,7,8,4,0,1,6,3,0,NOP,29,12,25,48.0,1,5,20.0,4,5,80.0,5,4,9,2,2,2,0,3,23.802083333333332,23.802083333333332,95.20833333333333,134.44201312910283,121.83807439824945,0,2019-12-17,9
1142,WAS,WAS @ DET,2019-12-16,W,12,37,14,19,73.7,5,10,50.0,4,7,57.1,0,7,7,9,3,1,0,7,9,0,DET,28,8,16,50.0,1,8,12.5,11,12,91.7,1,4,5,5,2,1,0,5,23.265,23.265,93.06,159.03718031377605,120.35246077799269,14,2019-12-16,9
1143,TOR,TOR vs. CLE,2019-12-16,W,12,29,9,15,60.0,2,5,40.0,9,12,75.0,1,9,10,4,4,1,1,7,0,1,CLE,29,11,21,52.4,3,8,37.5,4,6,66.7,1,6,7,7,1,4,0,8,23.106428571428573,23.106428571428573,92.42571428571429,125.50619802775972,125.50619802775972,20,2019-12-16,9
1144,SAS,SAS @ HOU,2019-12-16,L,12,18,7,24,29.2,1,9,11.1,3,4,75.0,4,10,14,4,3,0,1,5,-8,0,HOU,26,10,22,45.5,3,11,27.3,3,4,75.0,2,14,16,7,3,1,3,5,24.50888888888889,24.50888888888889,98.03555555555556,73.44274186236287,106.08396046785747,-2,2019-12-16,9
1145,POR,POR @ PHX,2019-12-16,W,12,21,8,22,36.4,2,9,22.2,3,3,100.0,5,11,16,6,6,2,4,7,-1,0,PHX,22,7,23,30.4,5,11,45.5,3,4,75.0,4,9,13,7,5,5,2,3,24.44233333333333,24.44233333333333,97.76933333333332,85.91651097140208,90.00777339861172,1,2019-12-16,9
1146,PHX,PHX vs. POR,2019-12-16,L,12,22,7,23,30.4,5,11,45.5,3,4,75.0,4,9,13,7,5,5,2,3,1,1,POR,21,8,22,36.4,2,9,22.2,3,3,100.0,5,11,16,6,6,2,4,7,24.44233333333333,24.44233333333333,97.76933333333332,90.00777339861172,85.91651097140208,-1,2019-12-16,9
1147,OKC,OKC vs. CHI,2019-12-16,W,12,27,8,20,40.0,6,12,50.0,5,6,83.3,5,8,13,2,6,4,4,4,11,1,CHI,16,6,17,35.3,0,7,0.0,4,4,100.0,0,6,6,2,5,3,5,5,23.081818181818182,23.081818181818182,92.32727272727273,116.97518708152816,69.31862938164632,3,2019-12-16,9
1148,MIL,MIL vs. DAL,2019-12-16,L,12,40,14,27,51.9,3,12,25.0,9,13,69.2,5,8,13,10,4,4,1,11,6,1,DAL,34,10,20,50.0,3,7,42.9,11,16,68.8,2,9,11,6,6,3,1,9,30.74607142857143,30.74607142857143,122.98428571428572,130.0979219180151,110.58323363031282,-4,2019-12-16,9
1149,MIA,MIA @ MEM,2019-12-16,L,12,25,9,22,40.9,2,6,33.3,5,7,71.4,1,7,8,5,4,7,4,7,2,0,MEM,23,9,26,34.6,1,11,9.1,4,6,66.7,8,10,18,4,9,0,3,6,27.617060606060605,27.617060606060605,110.46824242424242,90.52375398167361,83.28185366313971,-7,2019-12-16,9
1150,MEM,MEM vs. MIA,2019-12-16,W,12,23,9,26,34.6,1,11,9.1,4,6,66.7,8,10,18,4,9,0,3,6,-2,1,MIA,25,9,22,40.9,2,6,33.3,5,7,71.4,1,7,8,5,4,7,4,7,27.617060606060605,27.617060606060605,110.46824242424242,83.28185366313971,90.52375398167361,7,2019-12-16,9
1151,HOU,HOU vs. SAS,2019-12-16,W,12,26,10,22,45.5,3,11,27.3,3,4,75.0,2,14,16,7,3,1,3,5,8,1,SAS,18,7,24,29.2,1,9,11.1,3,4,75.0,4,10,14,4,3,0,1,5,24.50888888888889,24.50888888888889,98.03555555555556,106.08396046785747,73.44274186236287,2,2019-12-16,9
1152,DET,DET vs. WAS,2019-12-16,L,12,28,8,16,50.0,1,8,12.5,11,12,91.7,1,4,5,5,2,1,0,5,-9,1,WAS,37,14,19,73.7,5,10,50.0,4,7,57.1,0,7,7,9,3,1,0,7,23.265,23.265,93.06,120.35246077799269,159.03718031377605,-14,2019-12-16,9
1153,DAL,DAL @ MIL,2019-12-16,W,12,34,10,20,50.0,3,7,42.9,11,16,68.8,2,9,11,6,6,3,1,9,-6,0,MIL,40,14,27,51.9,3,12,25.0,9,13,69.2,5,8,13,10,4,4,1,11,30.74607142857143,30.74607142857143,122.98428571428572,110.58323363031282,130.0979219180151,4,2019-12-16,9
1154,CLE,CLE @ TOR,2019-12-16,L,12,29,11,21,52.4,3,8,37.5,4,6,66.7,1,6,7,7,1,4,0,8,0,0,TOR,29,9,15,60.0,2,5,40.0,9,12,75.0,1,9,10,4,4,1,1,7,23.106428571428573,23.106428571428573,92.42571428571429,125.50619802775972,125.50619802775972,-20,2019-12-16,9
1155,CHI,CHI @ OKC,2019-12-16,L,12,16,6,17,35.3,0,7,0.0,4,4,100.0,0,6,6,2,5,3,5,5,-11,0,OKC,27,8,20,40.0,6,12,50.0,5,6,83.3,5,8,13,2,6,4,4,4,23.081818181818182,23.081818181818182,92.32727272727273,69.31862938164632,116.97518708152816,-3,2019-12-16,9
1156,SAC,SAC @ GSW,2019-12-15,W,12,21,8,14,57.1,3,5,60.0,2,3,66.7,2,11,13,6,9,0,1,5,1,0,GSW,20,7,21,33.3,3,9,33.3,3,3,100.0,3,3,6,7,2,4,1,3,21.311,21.311,85.244,98.5406597531791,93.8482473839801,21,2019-12-15,8
1157,PHI,PHI @ BKN,2019-12-15,L,12,23,10,22,45.5,1,5,20.0,2,4,50.0,1,7,8,2,5,4,2,4,-3,0,BKN,26,10,23,43.5,5,11,45.5,1,2,50.0,4,10,14,5,7,2,0,5,26.587272727272726,26.587272727272726,106.3490909090909,86.50755658893524,97.79115092662245,-20,2019-12-15,8
1158,ORL,ORL @ NOP,2019-12-15,W,12,31,12,20,60.0,5,7,71.4,2,2,100.0,0,5,5,10,2,2,0,4,-4,0,NOP,35,13,22,59.1,7,14,50.0,2,2,100.0,3,6,9,10,3,0,2,2,22.494374999999998,22.494374999999998,89.97749999999999,137.81223083548667,155.59445416909784,11,2019-12-15,8
1159,NYK,NYK @ DEN,2019-12-15,L,12,21,8,27,29.6,1,11,9.1,4,4,100.0,7,5,12,3,1,4,0,5,-3,0,DEN,24,8,19,42.1,3,5,60.0,5,6,83.3,4,11,15,6,4,1,5,4,20.93138888888889,20.93138888888889,83.72555555555556,100.32779053256009,114.6603320372115,-6,2019-12-15,8
1160,NOP,NOP vs. ORL,2019-12-15,L,12,35,13,22,59.1,7,14,50.0,2,2,100.0,3,6,9,10,3,0,2,2,4,1,ORL,31,12,20,60.0,5,7,71.4,2,2,100.0,0,5,5,10,2,2,0,4,22.494374999999998,22.494374999999998,89.97749999999999,155.59445416909784,137.81223083548667,-11,2019-12-15,8
1161,LAL,LAL @ ATL,2019-12-15,W,12,19,5,19,26.3,2,9,22.2,7,9,77.8,2,9,11,3,3,4,2,6,1,0,ATL,18,5,18,27.8,2,8,25.0,6,6,100.0,4,9,13,1,6,0,2,10,22.49818181818182,22.49818181818182,89.99272727272728,84.45126878939712,80.00646516890254,5,2019-12-15,8
1162,IND,IND vs. CHA,2019-12-15,W,12,35,12,21,57.1,4,10,40.0,7,7,100.0,3,12,15,9,3,1,2,10,16,1,CHA,19,3,16,18.8,0,5,0.0,13,18,72.2,2,6,8,2,2,1,0,6,23.40142857142857,23.40142857142857,93.60571428571428,149.5635187107014,81.1916244429522,22,2019-12-15,8
1163,GSW,GSW vs. SAC,2019-12-15,L,12,20,7,21,33.3,3,9,33.3,3,3,100.0,3,3,6,7,2,4,1,3,-1,1,SAC,21,8,14,57.1,3,5,60.0,2,3,66.7,2,11,13,6,9,0,1,5,21.311,21.311,85.244,93.8482473839801,98.5406597531791,-21,2019-12-15,8
1164,DEN,DEN vs. NYK,2019-12-15,W,12,24,8,19,42.1,3,5,60.0,5,6,83.3,4,11,15,6,4,1,5,4,3,1,NYK,21,8,27,29.6,1,11,9.1,4,4,100.0,7,5,12,3,1,4,0,5,20.93138888888889,20.93138888888889,83.72555555555556,114.6603320372115,100.32779053256009,6,2019-12-15,8
1165,CHA,CHA @ IND,2019-12-15,L,12,19,3,16,18.8,0,5,0.0,13,18,72.2,2,6,8,2,2,1,0,6,-16,0,IND,35,12,21,57.1,4,10,40.0,7,7,100.0,3,12,15,9,3,1,2,10,23.40142857142857,23.40142857142857,93.60571428571428,81.1916244429522,149.5635187107014,-22,2019-12-15,8
1166,BKN,BKN vs. PHI,2019-12-15,W,12,26,10,23,43.5,5,11,45.5,1,2,50.0,4,10,14,5,7,2,0,5,3,1,PHI,23,10,22,45.5,1,5,20.0,2,4,50.0,1,7,8,2,5,4,2,4,26.587272727272726,26.587272727272726,106.3490909090909,97.79115092662245,86.50755658893524,20,2019-12-15,8
1167,ATL,ATL vs. LAL,2019-12-15,L,12,18,5,18,27.8,2,8,25.0,6,6,100.0,4,9,13,1,6,0,2,10,-1,1,LAL,19,5,19,26.3,2,9,22.2,7,9,77.8,2,9,11,3,3,4,2,6,22.49818181818182,22.49818181818182,89.99272727272728,80.00646516890254,84.45126878939712,-5,2019-12-15,8
1168,WAS,WAS @ MEM,2019-12-14,L,12,27,8,16,50.0,3,8,37.5,8,10,80.0,2,6,8,4,7,3,2,6,3,0,MEM,24,9,18,50.0,1,7,14.3,5,5,100.0,2,5,7,3,8,3,2,6,25.073392857142856,25.073392857142856,100.29357142857143,107.68387092179388,95.71899637492788,-17,2019-12-14,8
1169,TOR,TOR vs. BKN,2019-12-14,W,12,20,8,24,33.3,1,8,12.5,3,5,60.0,3,12,15,3,4,3,1,7,1,1,BKN,19,8,23,34.8,1,11,9.1,2,4,50.0,3,13,16,6,7,0,2,4,27.59,27.59,110.36,72.49003262051468,68.86553098948895,8,2019-12-14,8
1170,SAS,SAS @ PHX,2019-12-14,W,12,31,11,24,45.8,3,7,42.9,6,9,66.7,1,9,10,5,0,2,3,5,2,0,PHX,29,10,22,45.5,3,11,27.3,6,6,100.0,3,14,17,6,2,0,1,5,24.931333333333335,24.931333333333335,99.72533333333334,124.34152472123432,116.31949086825146,0,2019-12-14,8
1171,PHX,PHX vs. SAS,2019-12-14,L,12,29,10,22,45.5,3,11,27.3,6,6,100.0,3,14,17,6,2,0,1,5,-2,1,SAS,31,11,24,45.8,3,7,42.9,6,9,66.7,1,9,10,5,0,2,3,5,24.931333333333335,24.931333333333335,99.72533333333334,116.31949086825146,124.34152472123432,0,2019-12-14,8
1172,OKC,OKC @ DEN,2019-12-14,L,12,34,14,26,53.8,4,8,50.0,2,2,100.0,4,6,10,8,4,2,1,8,6,0,DEN,28,10,19,52.6,1,3,33.3,7,9,77.8,1,7,8,7,6,2,1,5,26.677597402597407,26.677597402597407,106.71038961038963,127.44775883262136,104.95697786215877,-8,2019-12-14,8
1174,MIA,MIA @ DAL,2019-12-14,W,12,21,7,17,41.2,1,4,25.0,6,9,66.7,0,5,5,3,3,0,0,5,-10,0,DAL,31,13,22,59.1,5,9,55.6,0,0,0.0,1,9,10,8,1,0,1,6,22.497500000000002,22.497500000000002,89.99000000000001,93.34370485609512,137.79308812090233,0,2019-12-14,8
1175,MEM,MEM vs. WAS,2019-12-14,W,12,24,9,18,50.0,1,7,14.3,5,5,100.0,2,5,7,3,8,3,2,6,-3,1,WAS,27,8,16,50.0,3,8,37.5,8,10,80.0,2,6,8,4,7,3,2,6,25.073392857142856,25.073392857142856,100.29357142857143,95.71899637492788,107.68387092179388,17,2019-12-14,8
1176,LAC,LAC @ CHI,2019-12-14,L,12,27,7,19,36.8,3,6,50.0,10,14,71.4,4,7,11,5,2,2,3,4,2,0,CHI,25,9,20,45.0,4,9,44.4,3,4,75.0,4,7,11,3,6,2,2,8,22.625454545454545,22.625454545454545,90.50181818181818,119.33461909353906,110.49501767920282,-3,2019-12-14,8
1177,HOU,HOU vs. DET,2019-12-14,L,12,32,11,28,39.3,5,15,33.3,5,7,71.4,3,7,10,2,2,4,1,7,5,1,DET,27,10,21,47.6,0,3,0.0,7,8,87.5,4,13,17,5,7,2,3,5,28.1546875,28.1546875,112.61875,113.65780564959209,95.89877351684333,-8,2019-12-14,8
1178,DET,DET @ HOU,2019-12-14,W,12,27,10,21,47.6,0,3,0.0,7,8,87.5,4,13,17,5,7,2,3,5,-5,0,HOU,32,11,28,39.3,5,15,33.3,5,7,71.4,3,7,10,2,2,4,1,7,28.1546875,28.1546875,112.61875,95.89877351684333,113.65780564959209,8,2019-12-14,8
1179,DEN,DEN vs. OKC,2019-12-14,W,12,28,10,19,52.6,1,3,33.3,7,9,77.8,1,7,8,7,6,2,1,5,-6,1,OKC,34,14,26,53.8,4,8,50.0,2,2,100.0,4,6,10,8,4,2,1,8,26.677597402597407,26.677597402597407,106.71038961038963,104.95697786215877,127.44775883262136,8,2019-12-14,8
1180,DAL,DAL vs. MIA,2019-12-14,L,12,31,13,22,59.1,5,9,55.6,0,0,0.0,1,9,10,8,1,0,1,6,10,1,MIA,21,7,17,41.2,1,4,25.0,6,9,66.7,0,5,5,3,3,0,0,5,22.497500000000002,22.497500000000002,89.99000000000001,137.79308812090233,93.34370485609512,0,2019-12-14,8
1182,CHI,CHI vs. LAC,2019-12-14,W,12,25,9,20,45.0,4,9,44.4,3,4,75.0,4,7,11,3,6,2,2,8,-2,1,LAC,27,7,19,36.8,3,6,50.0,10,14,71.4,4,7,11,5,2,2,3,4,22.625454545454545,22.625454545454545,90.50181818181818,110.49501767920282,119.33461909353906,3,2019-12-14,8
1183,BKN,BKN @ TOR,2019-12-14,L,12,19,8,23,34.8,1,11,9.1,2,4,50.0,3,13,16,6,7,0,2,4,-1,0,TOR,20,8,24,33.3,1,8,12.5,3,5,60.0,3,12,15,3,4,3,1,7,27.59,27.59,110.36,68.86553098948895,72.49003262051468,-8,2019-12-14,8
1184,UTA,UTA vs. GSW,2019-12-13,W,12,28,7,19,36.8,5,11,45.5,9,11,81.8,1,13,14,4,3,1,2,6,6,1,GSW,22,7,23,30.4,2,9,22.2,6,8,75.0,4,11,15,4,2,1,2,7,24.750882352941176,24.750882352941176,99.0035294117647,113.12728007320001,88.88572005751429,8,2019-12-13,8
1185,SAC,SAC vs. NYK,2019-12-13,L,12,21,8,22,36.4,4,15,26.7,1,2,50.0,2,6,8,3,2,0,0,5,-10,1,NYK,31,12,23,52.2,4,8,50.0,3,3,100.0,3,12,15,8,1,0,1,6,21.968333333333334,21.968333333333334,87.87333333333333,95.59214020180563,141.11220696457022,-2,2019-12-13,8
1186,PHI,PHI vs. NOP,2019-12-13,W,12,24,5,14,35.7,0,2,0.0,14,22,63.6,2,8,10,3,4,2,1,11,-3,1,NOP,27,6,16,37.5,0,4,0.0,15,22,68.2,2,8,10,3,2,2,1,14,24.767000000000003,24.767000000000003,99.06800000000001,96.9031372390681,109.01602939395161,7,2019-12-13,8
1187,ORL,ORL vs. HOU,2019-12-13,L,12,29,8,19,42.1,3,8,37.5,10,13,76.9,4,8,12,5,2,0,0,5,-5,1,HOU,34,14,27,51.9,4,10,40.0,2,2,100.0,3,6,9,5,0,2,1,8,22.749181818181818,22.749181818181818,90.99672727272727,127.47711206397034,149.45592448879282,-23,2019-12-13,8
1188,NYK,NYK @ SAC,2019-12-13,W,12,31,12,23,52.2,4,8,50.0,3,3,100.0,3,12,15,8,1,0,1,6,10,0,SAC,21,8,22,36.4,4,15,26.7,1,2,50.0,2,6,8,3,2,0,0,5,21.968333333333334,21.968333333333334,87.87333333333333,141.11220696457022,95.59214020180563,2,2019-12-13,8
1189,NOP,NOP @ PHI,2019-12-13,L,12,27,6,16,37.5,0,4,0.0,15,22,68.2,2,8,10,3,2,2,1,14,3,0,PHI,24,5,14,35.7,0,2,0.0,14,22,63.6,2,8,10,3,4,2,1,11,24.767000000000003,24.767000000000003,99.06800000000001,109.01602939395161,96.9031372390681,-7,2019-12-13,8
