Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
OKC,OKC vs. DET,02/07/2020,,W,12,26,11,20,55.0,2,5,40.0,2,3,66.7,3,9,12,5,4,1,1,6,5
PHX,PHX vs. HOU,02/07/2020,,W,12,32,11,21,52.4,1,6,16.7,9,9,100.0,5,10,15,6,4,3,3,4,14
DAL,DAL @ WAS,02/07/2020,,L,12,29,11,22,50.0,3,9,33.3,4,4,100.0,2,7,9,7,2,3,0,5,-1
WAS,WAS vs. DAL,02/07/2020,,W,12,30,10,19,52.6,5,10,50.0,5,6,83.3,2,8,10,9,5,0,0,4,1
TOR,TOR @ IND,02/07/2020,,W,12,23,8,22,36.4,3,10,30.0,4,5,80.0,2,4,6,5,3,5,0,5,3
UTA,UTA vs. POR,02/07/2020,,W,12,30,12,24,50.0,4,7,57.1,2,4,50.0,3,15,18,5,3,1,1,5,13
POR,POR @ UTA,02/07/2020,,L,12,17,7,25,28.0,1,8,12.5,2,4,50.0,3,9,12,2,3,1,2,4,-13
MEM,MEM @ PHI,02/07/2020,,L,12,22,9,23,39.1,1,6,16.7,3,5,60.0,1,5,6,6,1,3,0,2,-17
ATL,ATL @ BOS,02/07/2020,,L,12,18,6,21,28.6,2,10,20.0,4,4,100.0,4,7,11,3,4,2,1,7,-15
HOU,HOU @ PHX,02/07/2020,,L,12,18,6,19,31.6,1,10,10.0,5,7,71.4,2,3,5,3,4,1,1,7,-14
LAL,LAL vs. HOU,02/06/2020,,L,12,30,12,21,57.1,1,5,20.0,5,6,83.3,1,6,7,9,3,3,1,3,-4
ORL,ORL @ NYK,02/06/2020,,L,12,36,13,22,59.1,2,6,33.3,8,10,80.0,3,8,11,9,5,4,3,5,14
PHI,PHI @ MIL,02/06/2020,,L,12,23,9,27,33.3,4,11,36.4,1,2,50.0,5,8,13,7,4,2,2,4,-9
NYK,NYK vs. ORL,02/06/2020,,W,12,22,9,19,47.4,0,2,0.0,4,5,80.0,1,4,5,5,7,1,0,6,-14
CHI,CHI vs. NOP,02/06/2020,,L,12,19,6,24,25.0,1,8,12.5,6,6,100.0,3,4,7,3,3,3,0,4,-12
HOU,HOU @ LAL,02/06/2020,,W,12,34,14,22,63.6,5,11,45.5,1,1,100.0,1,3,4,5,3,2,1,7,4
POR,POR vs. SAS,02/06/2020,,W,12,27,9,22,40.9,2,7,28.6,7,9,77.8,4,10,14,5,5,1,2,7,-5
MIL,MIL vs. PHI,02/06/2020,,W,12,32,11,20,55.0,5,8,62.5,5,6,83.3,0,12,12,5,5,1,4,2,9
NOP,NOP @ CHI,02/06/2020,,W,12,31,13,23,56.5,2,8,25.0,3,5,60.0,5,13,18,9,7,2,1,5,12
SAS,SAS @ POR,02/06/2020,,L,12,32,10,23,43.5,1,7,14.3,11,11,100.0,3,9,12,4,1,4,0,5,5
PHX,PHX @ DET,02/05/2020,,L,12,25,9,20,45.0,3,8,37.5,4,4,100.0,3,10,13,6,5,1,3,8,0
BKN,BKN vs. GSW,02/05/2020,,W,12,27,11,21,52.4,1,3,33.3,4,4,100.0,4,13,17,4,6,0,1,3,10
BOS,BOS vs. ORL,02/05/2020,,W,12,30,12,25,48.0,2,4,50.0,4,5,80.0,2,10,12,8,2,2,0,7,6
LAC,LAC vs. MIA,02/05/2020,,W,12,37,13,22,59.1,9,16,56.3,2,3,66.7,1,11,12,10,2,3,2,3,15
IND,IND @ TOR,02/05/2020,,L,12,23,9,18,50.0,4,7,57.1,1,2,50.0,1,7,8,7,9,2,2,4,-11
DAL,DAL vs. MEM,02/05/2020,,L,12,22,6,27,22.2,4,10,40.0,6,6,100.0,5,7,12,3,1,1,1,5,-19
ATL,ATL @ MIN,02/05/2020,,W,12,32,10,19,52.6,3,7,42.9,9,10,90.0,3,11,14,3,7,2,2,5,11
DEN,DEN @ UTA,02/05/2020,,W,12,23,9,24,37.5,3,10,30.0,2,2,100.0,4,13,17,4,3,3,1,4,5
GSW,GSW @ BKN,02/05/2020,,L,12,17,8,22,36.4,1,6,16.7,0,0,0.0,1,3,4,4,1,3,2,3,-10
MIA,MIA @ LAC,02/05/2020,,L,12,22,9,25,36.0,3,12,25.0,1,2,50.0,4,9,13,6,4,2,0,2,-15
ORL,ORL @ BOS,02/05/2020,,L,12,24,6,16,37.5,3,7,42.9,9,13,69.2,2,10,12,5,5,2,1,5,-6
OKC,OKC vs. CLE,02/05/2020,,W,12,23,9,20,45.0,2,6,33.3,3,4,75.0,1,8,9,7,4,1,1,5,-5
CLE,CLE @ OKC,02/05/2020,,L,12,28,12,24,50.0,3,10,30.0,1,2,50.0,3,10,13,8,5,1,0,3,5
MIN,MIN vs. ATL,02/05/2020,,L,12,21,9,23,39.1,0,9,0.0,3,5,60.0,1,3,4,4,4,4,3,6,-11
UTA,UTA vs. DEN,02/05/2020,,L,12,18,8,22,36.4,2,11,18.2,0,3,0.0,1,10,11,3,3,0,1,2,-5
DET,DET vs. PHX,02/05/2020,,W,12,25,9,19,47.4,2,7,28.6,5,8,62.5,1,8,9,5,2,2,0,4,0
MEM,MEM @ DAL,02/05/2020,,W,12,41,13,22,59.1,6,8,75.0,9,9,100.0,2,14,16,8,1,0,0,5,19
TOR,TOR vs. IND,02/05/2020,,W,12,34,12,20,60.0,4,6,66.7,6,6,100.0,0,7,7,6,3,8,0,4,11
NOP,NOP vs. MIL,02/04/2020,,L,12,24,9,27,33.3,3,13,23.1,3,4,75.0,2,10,12,7,5,2,1,7,-18
POR,POR @ DEN,02/04/2020,,L,12,36,14,25,56.0,6,11,54.5,2,2,100.0,3,6,9,7,3,1,0,8,0
DEN,DEN vs. POR,02/04/2020,,W,12,36,12,18,66.7,7,10,70.0,5,11,45.5,1,5,6,10,3,2,2,6,0
SAS,SAS @ LAL,02/04/2020,,L,12,33,12,24,50.0,3,6,50.0,6,10,60.0,1,7,8,4,0,2,0,7,-3
LAL,LAL vs. SAS,02/04/2020,,W,12,36,12,20,60.0,3,5,60.0,9,14,64.3,3,12,15,8,3,0,3,7,3
MIL,MIL @ NOP,02/04/2020,,W,12,42,15,28,53.6,5,11,45.5,7,9,77.8,2,13,15,9,2,3,2,4,18
HOU,HOU vs. CHA,02/04/2020,,W,12,30,11,23,47.8,5,15,33.3,3,5,60.0,2,6,8,7,0,4,0,4,5
CHA,CHA @ HOU,02/04/2020,,L,12,25,10,18,55.6,2,6,33.3,3,4,75.0,2,9,11,5,4,0,0,4,-5
MEM,MEM vs. DET,02/03/2020,,W,12,19,7,23,30.4,1,6,16.7,4,5,80.0,1,14,15,5,2,2,5,4,9
NYK,NYK @ CLE,02/03/2020,,W,12,32,13,23,56.5,1,5,20.0,5,5,100.0,3,4,7,7,2,1,0,5,-6
GSW,GSW @ WAS,02/03/2020,,W,12,27,12,21,57.1,2,5,40.0,1,2,50.0,0,8,8,8,3,2,3,8,4
BOS,BOS @ ATL,02/03/2020,,W,12,35,14,21,66.7,5,11,45.5,2,2,100.0,2,9,11,7,3,1,1,4,13
CLE,CLE vs. NYK,02/03/2020,,L,12,38,15,20,75.0,4,6,66.7,4,5,80.0,1,6,7,9,2,2,0,4,6
IND,IND vs. DAL,02/03/2020,,L,12,22,9,24,37.5,2,8,25.0,2,4,50.0,3,8,11,4,3,4,3,4,-7
WAS,WAS vs. GSW,02/03/2020,,L,12,23,8,21,38.1,1,6,16.7,6,10,60.0,1,9,10,5,2,2,1,2,-4
CHA,CHA vs. ORL,02/03/2020,,L,12,23,11,22,50.0,1,4,25.0,0,0,0.0,1,8,9,8,2,3,0,3,-6
MIN,MIN @ SAC,02/03/2020,,L,12,34,11,20,55.0,4,9,44.4,8,8,100.0,4,7,11,10,4,3,1,4,6
PHI,PHI @ MIA,02/03/2020,,L,12,25,7,18,38.9,4,12,33.3,7,9,77.8,1,8,9,7,4,0,0,9,-16
PHX,PHX @ BKN,02/03/2020,,L,12,21,9,24,37.5,1,3,33.3,2,2,100.0,3,9,12,6,3,1,1,5,-14
LAC,LAC vs. SAS,02/03/2020,,W,12,31,12,25,48.0,2,3,66.7,5,6,83.3,2,13,15,9,3,2,1,6,12
SAC,SAC vs. MIN,02/03/2020,,W,12,28,11,17,64.7,5,7,71.4,1,2,50.0,0,3,3,7,5,1,1,7,-6
BKN,BKN vs. PHX,02/03/2020,,W,12,35,13,21,61.9,5,8,62.5,4,6,66.7,0,11,11,8,3,3,1,6,14
DET,DET @ MEM,02/03/2020,,L,12,10,3,25,12.0,1,6,16.7,3,4,75.0,5,13,18,2,6,1,0,4,-9
ORL,ORL @ CHA,02/03/2020,,W,12,29,12,20,60.0,3,8,37.5,2,3,66.7,1,9,10,10,3,2,0,2,6
DAL,DAL @ IND,02/03/2020,,W,12,29,9,21,42.9,5,12,41.7,6,6,100.0,2,11,13,6,5,2,1,5,7
ATL,ATL vs. BOS,02/03/2020,,L,12,22,10,20,50.0,0,3,0.0,2,2,100.0,1,5,6,3,3,2,0,4,-13
MIA,MIA vs. PHI,02/03/2020,,W,12,41,13,21,61.9,5,8,62.5,10,14,71.4,1,10,11,5,0,3,0,6,16
SAS,SAS @ LAC,02/03/2020,,L,12,19,6,22,27.3,2,8,25.0,5,8,62.5,3,11,14,4,5,2,3,5,-12
NOP,NOP @ HOU,02/02/2020,,L,12,33,13,25,52.0,3,7,42.9,4,4,100.0,2,14,16,8,7,3,2,4,6
HOU,HOU vs. NOP,02/02/2020,,W,12,27,10,25,40.0,3,10,30.0,4,7,57.1,0,8,8,5,3,3,1,5,-6
CHI,CHI @ TOR,02/02/2020,,L,12,22,9,25,36.0,3,13,23.1,1,1,100.0,5,5,10,7,6,2,0,8,-13
TOR,TOR vs. CHI,02/02/2020,,W,12,35,13,25,52.0,1,5,20.0,8,8,100.0,7,5,12,9,2,3,3,3,13
PHX,PHX @ MIL,02/02/2020,,L,12,28,9,28,32.1,1,4,25.0,9,9,100.0,6,12,18,4,6,4,2,6,-2
MIL,MIL vs. PHX,02/02/2020,,W,12,30,11,28,39.3,3,11,27.3,5,6,83.3,4,12,16,7,4,2,4,5,2
DEN,DEN @ DET,02/02/2020,,L,12,24,8,18,44.4,3,9,33.3,5,6,83.3,3,8,11,6,6,2,1,3,2
DET,DET vs. DEN,02/02/2020,,W,12,22,8,17,47.1,2,7,28.6,4,5,80.0,1,5,6,7,5,3,0,6,-2
MIN,MIN @ LAC,02/01/2020,,L,12,31,11,23,47.8,3,13,23.1,6,6,100.0,3,7,10,8,5,3,1,3,-5
UTA,UTA @ POR,02/01/2020,,L,12,30,11,20,55.0,6,9,66.7,2,2,100.0,1,5,6,6,2,3,2,3,-1
SAC,SAC vs. LAL,02/01/2020,,L,12,25,8,20,40.0,3,12,25.0,6,9,66.7,1,10,11,4,2,2,1,8,2
IND,IND vs. NYK,02/01/2020,,L,12,32,12,19,63.2,6,7,85.7,2,2,100.0,0,8,8,8,2,1,0,5,10
LAC,LAC vs. MIN,02/01/2020,,W,12,36,16,27,59.3,4,9,44.4,0,0,0.0,4,5,9,8,3,3,1,6,5
CHA,CHA @ SAS,02/01/2020,,L,12,11,5,18,27.8,1,8,12.5,0,0,0.0,0,8,8,4,9,0,0,12,-18
PHI,PHI @ BOS,02/01/2020,,L,12,16,5,19,26.3,1,10,10.0,5,8,62.5,1,8,9,3,3,3,1,7,-11
NYK,NYK @ IND,02/01/2020,,W,12,22,8,21,38.1,2,7,28.6,4,7,57.1,4,7,11,6,3,1,0,3,-10
DAL,DAL vs. ATL,02/01/2020,,W,12,35,13,22,59.1,7,10,70.0,2,2,100.0,0,10,10,10,1,3,2,5,12
CLE,CLE vs. GSW,02/01/2020,,L,12,19,7,25,28.0,1,12,8.3,4,4,100.0,5,6,11,3,3,0,1,1,-25
ATL,ATL @ DAL,02/01/2020,,L,12,23,7,19,36.8,2,5,40.0,7,8,87.5,2,9,11,1,4,1,2,1,-12
BKN,BKN @ WAS,02/01/2020,,L,12,23,6,20,30.0,3,12,25.0,8,12,66.7,3,12,15,5,6,1,3,4,1
ORL,ORL vs. MIA,02/01/2020,,L,12,18,7,21,33.3,1,5,20.0,3,4,75.0,0,12,12,4,1,0,1,3,-1
GSW,GSW @ CLE,02/01/2020,,W,12,44,17,25,68.0,10,14,71.4,0,0,0.0,2,11,13,14,1,2,4,4,25
WAS,WAS vs. BKN,02/01/2020,,W,12,22,9,28,32.1,1,9,11.1,3,4,75.0,6,6,12,4,3,3,4,10,-1
POR,POR vs. UTA,02/01/2020,,W,12,31,12,25,48.0,7,12,58.3,0,0,0.0,7,6,13,7,4,0,0,4,1
LAL,LAL @ SAC,02/01/2020,,W,12,23,7,20,35.0,2,9,22.2,7,9,77.8,4,10,14,3,4,0,1,6,-2
MIA,MIA @ ORL,02/01/2020,,W,12,19,6,20,30.0,3,7,42.9,4,6,66.7,1,13,14,5,2,1,2,2,1
SAS,SAS vs. CHA,02/01/2020,,W,12,29,10,20,50.0,0,6,0.0,9,14,64.3,3,11,14,4,2,7,0,3,18
BOS,BOS vs. PHI,02/01/2020,,W,12,27,11,22,50.0,0,4,0.0,5,6,83.3,4,13,17,3,6,2,1,5,11
OKC,OKC @ PHX,01/31/2020,,W,12,26,11,24,45.8,1,6,16.7,3,3,100.0,4,5,9,5,3,2,1,6,-3
MIL,MIL vs. DEN,01/31/2020,,L,12,24,8,22,36.4,2,8,25.0,6,11,54.5,2,10,12,4,4,1,3,3,-16
MEM,MEM @ NOP,01/31/2020,,L,12,27,11,25,44.0,2,8,25.0,3,7,42.9,4,6,10,3,1,0,4,7,-17
BKN,BKN vs. CHI,01/31/2020,,W,12,30,10,17,58.8,4,8,50.0,6,7,85.7,1,4,5,8,9,3,0,8,-9
HOU,HOU vs. DAL,01/31/2020,,W,12,36,14,26,53.8,4,11,36.4,4,4,100.0,3,9,12,8,2,3,1,5,11
LAL,LAL vs. POR,01/31/2020,,L,12,34,11,25,44.0,5,11,45.5,7,12,58.3,6,9,15,6,4,0,3,5,-9
PHX,PHX vs. OKC,01/31/2020,,L,12,29,11,19,57.9,3,8,37.5,4,4,100.0,3,7,10,7,5,1,3,5,3
POR,POR @ LAL,01/31/2020,,W,12,43,15,26,57.7,7,11,63.6,6,7,85.7,1,8,9,10,0,1,4,7,9
DET,DET vs. TOR,01/31/2020,,L,12,22,6,18,33.3,1,6,16.7,9,12,75.0,5,8,13,4,6,0,1,6,4
NOP,NOP vs. MEM,01/31/2020,,W,12,44,14,24,58.3,5,9,55.6,11,13,84.6,2,12,14,7,0,1,3,6,17
CHI,CHI @ BKN,01/31/2020,,L,12,39,13,18,72.2,2,5,40.0,11,12,91.7,0,6,6,7,5,3,0,5,9
DAL,DAL @ HOU,01/31/2020,,L,12,25,8,21,38.1,3,8,37.5,6,8,75.0,5,7,12,6,6,0,1,3,-11
TOR,TOR @ DET,01/31/2020,,W,12,18,6,17,35.3,2,6,33.3,4,4,100.0,2,6,8,4,6,1,2,10,-4
DEN,DEN @ MIL,01/31/2020,,W,12,40,15,30,50.0,7,13,53.8,3,3,100.0,5,11,16,7,2,4,4,6,16
PHI,PHI @ ATL,01/30/2020,,L,12,25,9,21,42.9,2,10,20.0,5,6,83.3,2,12,14,6,5,2,1,6,0
WAS,WAS vs. CHA,01/30/2020,,W,12,31,12,20,60.0,5,9,55.6,2,3,66.7,3,14,17,8,6,0,2,9,12
UTA,UTA @ DEN,01/30/2020,,L,12,22,9,18,50.0,4,8,50.0,0,0,0.0,0,8,8,8,5,0,2,3,-11
DEN,DEN vs. UTA,01/30/2020,,W,12,33,12,23,52.2,5,9,55.6,4,4,100.0,2,9,11,6,0,1,0,2,11
SAC,SAC @ LAC,01/30/2020,,W,12,21,9,20,45.0,3,8,37.5,0,0,0.0,3,11,14,6,5,2,0,6,-3
TOR,TOR @ CLE,01/30/2020,,W,12,32,12,17,70.6,5,7,71.4,3,5,60.0,2,8,10,6,6,3,0,6,8
CHA,CHA @ WAS,01/30/2020,,L,12,19,6,23,26.1,2,9,22.2,5,9,55.6,4,4,8,4,1,2,2,5,-12
BOS,BOS vs. GSW,01/30/2020,,W,12,31,11,21,52.4,7,13,53.8,2,2,100.0,2,8,10,10,7,2,1,5,2
ATL,ATL vs. PHI,01/30/2020,,W,12,25,7,21,33.3,2,11,18.2,9,11,81.8,2,11,13,6,4,2,0,4,0
CLE,CLE vs. TOR,01/30/2020,,L,12,24,9,21,42.9,4,9,44.4,2,3,66.7,3,4,7,5,6,2,0,5,-8
GSW,GSW @ BOS,01/30/2020,,L,12,29,10,20,50.0,2,8,25.0,7,8,87.5,1,7,8,9,3,2,2,2,-2
LAC,LAC vs. SAC,01/30/2020,,L,12,24,7,22,31.8,4,11,36.4,6,7,85.7,3,7,10,5,3,3,3,4,3
CHI,CHI @ IND,01/29/2020,,L,12,29,11,15,73.3,3,7,42.9,4,8,50.0,0,8,8,6,5,2,1,5,4
IND,IND vs. CHI,01/29/2020,,W,12,25,11,19,57.9,1,3,33.3,2,4,50.0,1,6,7,9,3,1,0,7,-4
NYK,NYK vs. MEM,01/29/2020,,L,12,32,12,26,46.2,3,8,37.5,5,9,55.6,3,10,13,9,2,2,0,10,-5
OKC,OKC @ SAC,01/29/2020,,W,12,37,15,25,60.0,5,9,55.6,2,2,100.0,4,8,12,12,5,4,1,4,8
HOU,HOU @ POR,01/29/2020,,L,12,22,9,24,37.5,3,9,33.3,1,1,100.0,3,6,9,4,6,5,1,2,-4
BKN,BKN vs. DET,01/29/2020,,W,12,29,9,19,47.4,3,8,37.5,8,10,80.0,3,8,11,6,3,2,3,3,4
DET,DET @ BKN,01/29/2020,,L,12,25,11,23,47.8,2,7,28.6,1,3,33.3,3,7,10,7,4,3,2,9,-4
MEM,MEM @ NYK,01/29/2020,,W,12,37,9,20,45.0,3,5,60.0,16,18,88.9,2,13,15,6,2,1,0,7,5
SAS,SAS vs. UTA,01/29/2020,,W,12,28,9,21,42.9,1,9,11.1,9,9,100.0,2,6,8,4,1,1,0,6,-4
POR,POR vs. HOU,01/29/2020,,W,12,26,11,20,55.0,4,8,50.0,0,1,0.0,2,10,12,6,8,4,2,5,4
UTA,UTA @ SAS,01/29/2020,,L,12,32,11,23,47.8,4,10,40.0,6,7,85.7,2,9,11,6,3,0,0,8,4
SAC,SAC vs. OKC,01/29/2020,,L,12,29,13,21,61.9,3,10,30.0,0,2,0.0,0,6,6,7,6,2,0,4,-8
BOS,BOS @ MIA,01/28/2020,,W,12,27,11,22,50.0,3,10,30.0,2,2,100.0,3,11,14,6,4,0,2,6,-1
MEM,MEM vs. DEN,01/28/2020,,W,12,19,9,18,50.0,1,7,14.3,0,0,0.0,0,11,11,5,5,3,2,3,3
PHX,PHX @ DAL,01/28/2020,,W,12,48,18,26,69.2,5,8,62.5,7,7,100.0,3,8,11,10,0,2,3,6,26
WAS,WAS @ MIL,01/28/2020,,L,12,41,14,23,60.9,5,7,71.4,8,9,88.9,4,8,12,9,3,2,2,9,12
PHI,PHI vs. GSW,01/28/2020,,W,12,27,10,22,45.5,2,5,40.0,5,8,62.5,1,10,11,9,4,2,0,4,-1
CHA,CHA vs. NYK,01/28/2020,,W,12,21,8,21,38.1,3,9,33.3,2,2,100.0,5,8,13,7,4,1,3,5,5
CLE,CLE vs. NOP,01/28/2020,,L,12,25,10,25,40.0,4,9,44.4,1,2,50.0,2,9,11,8,6,2,0,6,-5
ATL,ATL @ TOR,01/28/2020,,L,12,27,11,26,42.3,1,13,7.7,4,6,66.7,4,11,15,7,6,5,1,5,-2
DEN,DEN @ MEM,01/28/2020,,L,12,16,6,19,31.6,2,8,25.0,2,3,66.7,2,7,9,6,5,3,0,2,-3
MIA,MIA vs. BOS,01/28/2020,,L,12,28,10,26,38.5,3,13,23.1,5,8,62.5,3,8,11,5,0,4,1,2,1
GSW,GSW @ PHI,01/28/2020,,L,12,28,9,23,39.1,5,14,35.7,5,5,100.0,1,11,12,7,5,1,1,6,1
MIL,MIL vs. WAS,01/28/2020,,W,12,29,8,19,42.1,3,6,50.0,10,11,90.9,1,5,6,5,3,2,0,6,-12
NOP,NOP @ CLE,01/28/2020,,W,12,30,11,19,57.9,2,7,28.6,6,8,75.0,0,10,10,8,4,3,5,4,5
DAL,DAL vs. PHX,01/28/2020,,L,12,22,8,21,38.1,2,7,28.6,4,5,80.0,0,3,3,7,5,0,0,5,-26
NYK,NYK @ CHA,01/28/2020,,L,12,16,6,21,28.6,2,7,28.6,2,4,50.0,2,7,9,1,2,2,1,3,-5
TOR,TOR vs. ATL,01/28/2020,,W,12,29,10,24,41.7,3,11,27.3,6,7,85.7,3,11,14,5,6,2,0,6,2
DAL,DAL @ OKC,01/27/2020,,W,12,29,11,27,40.7,6,16,37.5,1,2,50.0,4,9,13,6,0,3,0,3,-1
ORL,ORL @ MIA,01/27/2020,,L,12,23,9,23,39.1,4,9,44.4,1,1,100.0,4,7,11,4,2,1,1,4,-8
CHI,CHI vs. SAS,01/27/2020,,W,12,25,11,25,44.0,3,8,37.5,0,0,0.0,3,7,10,7,3,2,1,7,-12
SAC,SAC @ MIN,01/27/2020,,W,12,28,9,23,39.1,3,9,33.3,7,9,77.8,4,8,12,5,4,5,4,6,-1
OKC,OKC vs. DAL,01/27/2020,,L,12,30,12,21,57.1,5,7,71.4,1,2,50.0,1,10,11,9,3,0,2,2,1
MIN,MIN vs. SAC,01/27/2020,,L,12,29,9,18,50.0,6,10,60.0,5,6,83.3,1,11,12,5,8,1,2,9,1
DET,DET vs. CLE,01/27/2020,,L,12,27,9,20,45.0,5,13,38.5,4,4,100.0,1,5,6,5,1,0,2,5,-9
UTA,UTA vs. HOU,01/27/2020,,L,12,29,12,19,63.2,4,7,57.1,1,1,100.0,0,11,11,9,5,1,0,6,1
MIA,MIA vs. ORL,01/27/2020,,W,12,31,11,20,55.0,3,7,42.9,6,7,85.7,1,10,11,8,2,1,2,3,8
CLE,CLE @ DET,01/27/2020,,W,12,36,16,25,64.0,2,3,66.7,2,3,66.7,1,10,11,9,0,1,0,4,9
SAS,SAS @ CHI,01/27/2020,,L,12,37,12,21,57.1,3,4,75.0,10,13,76.9,3,9,12,6,2,0,2,0,12
HOU,HOU @ UTA,01/27/2020,,W,12,28,9,20,45.0,5,13,38.5,5,6,83.3,0,6,6,3,2,4,1,3,-1
BOS,BOS @ NOP,01/26/2020,,L,12,39,15,26,57.7,4,10,40.0,5,6,83.3,3,6,9,6,2,2,1,10,10
PHX,PHX @ MEM,01/26/2020,,L,12,33,11,28,39.3,4,10,40.0,7,9,77.8,5,9,14,7,2,4,2,10,8
IND,IND @ POR,01/26/2020,,L,12,37,14,27,51.9,4,5,80.0,5,5,100.0,4,5,9,11,1,0,0,5,-3
LAC,LAC @ ORL,01/26/2020,,W,12,31,10,18,55.6,5,6,83.3,6,6,100.0,3,10,13,5,5,2,4,8,11
NOP,NOP vs. BOS,01/26/2020,,W,12,29,9,21,42.9,2,7,28.6,9,13,69.2,6,4,10,3,5,1,0,6,-10
POR,POR vs. IND,01/26/2020,,W,12,40,14,20,70.0,8,12,66.7,4,5,80.0,0,6,6,8,2,0,4,3,3
ORL,ORL vs. LAC,01/26/2020,,L,12,20,6,28,21.4,3,13,23.1,5,7,71.4,9,5,14,6,3,1,2,5,-11
SAS,SAS vs. TOR,01/26/2020,,L,12,34,11,23,47.8,8,10,80.0,4,5,80.0,4,11,15,10,4,1,4,2,11
HOU,HOU @ DEN,01/26/2020,,L,12,30,11,21,52.4,4,7,57.1,4,7,57.1,0,8,8,5,4,1,0,6,-3
NYK,NYK vs. BKN,01/26/2020,,W,12,30,14,29,48.3,2,8,25.0,0,1,0.0,6,7,13,7,2,3,3,7,6
BKN,BKN @ NYK,01/26/2020,,L,12,24,8,19,42.1,3,8,37.5,5,8,62.5,0,7,7,5,5,1,2,3,-6
MEM,MEM vs. PHX,01/26/2020,,W,12,25,8,18,44.4,2,3,66.7,7,13,53.8,4,12,16,4,9,2,1,7,-8
TOR,TOR @ SAS,01/26/2020,,W,12,23,10,25,40.0,1,8,12.5,2,2,100.0,4,8,12,4,2,3,1,6,-11
WAS,WAS @ ATL,01/26/2020,,L,12,30,9,23,39.1,3,10,30.0,9,11,81.8,2,5,7,6,4,1,1,8,-11
DEN,DEN vs. HOU,01/26/2020,,W,12,33,12,23,52.2,3,8,37.5,6,7,85.7,2,8,10,8,3,2,1,8,3
ATL,ATL vs. WAS,01/26/2020,,W,12,41,13,23,56.5,4,10,40.0,11,12,91.7,3,11,14,8,5,1,2,12,11
DET,DET vs. BKN,01/25/2020,,L,12,17,8,25,32.0,1,5,20.0,0,2,0.0,4,9,13,1,1,0,1,6,-13
CLE,CLE vs. CHI,01/25/2020,,L,12,19,8,18,44.4,3,6,50.0,0,0,0.0,2,3,5,6,8,0,0,4,-21
UTA,UTA vs. DAL,01/25/2020,,W,12,25,11,25,44.0,3,12,25.0,0,2,0.0,4,9,13,7,5,2,1,6,-1
PHI,PHI vs. LAL,01/25/2020,,W,12,26,11,21,52.4,3,8,37.5,1,3,33.3,2,9,11,4,6,1,0,3,3
BKN,BKN @ DET,01/25/2020,,W,12,30,10,20,50.0,4,8,50.0,6,7,85.7,1,13,14,3,1,0,0,4,13
DAL,DAL @ UTA,01/25/2020,,L,12,26,10,20,50.0,4,9,44.4,2,4,50.0,1,9,10,5,5,1,0,5,1
CHI,CHI @ CLE,01/25/2020,,W,12,40,16,21,76.2,3,5,60.0,5,5,100.0,1,8,9,10,2,6,1,3,21
OKC,OKC @ MIN,01/25/2020,,W,12,39,13,22,59.1,4,8,50.0,9,9,100.0,0,12,12,7,1,2,1,2,15
LAL,LAL @ PHI,01/25/2020,,L,12,23,10,22,45.5,2,7,28.6,1,2,50.0,2,8,10,9,6,3,1,3,-3
MIN,MIN vs. OKC,01/25/2020,,L,12,24,8,21,38.1,4,13,30.8,4,4,100.0,1,8,9,8,3,1,0,6,-15
PHX,PHX @ SAS,01/24/2020,,W,12,22,8,18,44.4,1,6,16.7,5,6,83.3,1,7,8,7,3,1,1,6,-6
CHI,CHI vs. SAC,01/24/2020,,L,12,25,11,22,50.0,3,11,27.3,0,0,0.0,0,10,10,9,3,2,1,3,4
NOP,NOP vs. DEN,01/24/2020,,L,12,26,9,17,52.9,2,4,50.0,6,11,54.5,2,10,12,6,5,0,1,4,-5
MIN,MIN vs. HOU,01/24/2020,,L,12,24,11,21,52.4,1,4,25.0,1,1,100.0,1,6,7,6,5,3,3,5,-7
MEM,MEM @ DET,01/24/2020,,W,12,26,9,20,45.0,2,6,33.3,6,6,100.0,1,11,12,5,3,2,0,6,2
TOR,TOR @ NYK,01/24/2020,,W,12,29,9,19,47.4,6,13,46.2,5,5,100.0,0,10,10,7,2,1,1,9,3
CHA,CHA vs. MIL,01/24/2020,,L,12,23,9,21,42.9,3,9,33.3,2,2,100.0,0,8,8,7,4,1,0,7,-5
SAC,SAC @ CHI,01/24/2020,,W,12,21,8,21,38.1,4,11,36.4,1,2,50.0,3,8,11,4,4,1,3,2,-4
HOU,HOU @ MIN,01/24/2020,,W,12,31,12,22,54.5,2,6,33.3,5,6,83.3,1,9,10,5,4,4,5,3,7
DEN,DEN @ NOP,01/24/2020,,W,12,31,11,29,37.9,5,14,35.7,4,4,100.0,6,8,14,8,1,4,0,6,5
ORL,ORL vs. BOS,01/24/2020,,L,12,20,7,25,28.0,1,11,9.1,5,5,100.0,3,6,9,3,3,2,1,1,-9
MIA,MIA vs. LAC,01/24/2020,,L,12,20,6,22,27.3,1,10,10.0,7,8,87.5,4,5,9,1,3,0,0,6,-18
NYK,NYK vs. TOR,01/24/2020,,L,12,26,8,19,42.1,1,8,12.5,9,11,81.8,2,8,10,5,3,1,0,7,-3
